conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf3,37.1mrs0,37791.4765625,2606.950927734375,0.03160810213689692,1.0,0.4295947253704071,37791.4765625,2933.523193359375,34015.01923508341,1379.2904052734375,18908.700242928677,2780.8125,3.0,37.1
conf3,39.9mrs0,43829.171875,1991.20703125,0.0316952100817176,1.0,0.33397427201271057,43829.171875,2353.643798828125,39445.9095591227,565.5982666015625,21915.044924699818,2306.7880859375,3.0,39.9
conf3,42.8mrs0,50314.00390625,1468.9581298828125,0.03051647331465603,1.0,0.2562156021595001,50314.00390625,1860.74951171875,45282.732112927915,-61.630836486816406,25162.007513531884,1859.50048828125,3.0,42.8
conf4,2.9mrs0,535.0550537109375,386.5141296386719,0.0006042677431464006,1.0,1.262123942375183,535.0550537109375,392.4727478027344,481.25445363509255,343.08941650390625,268.5989966507054,176.811279296875,4.0,2.9
conf4,5.7mrs0,2140.219970703125,1410.9866943359375,0.0020883020313291743,1.0,1.3625105619430542,2140.219970703125,1448.71630859375,1925.9027099982711,1330.072509765625,1068.9129552982733,740.1021118164062,4.0,5.7
conf4,8.6mrs0,4815.49609375,2906.6796875,0.004276575362485674,1.0,1.3394455909729004,4815.49609375,3001.314208984375,4332.83404794269,2804.763427734375,2409.332876394365,1623.7435302734375,4.0,8.6
conf4,11.4mrs0,8560.8828125,4760.009765625,0.006283660550769168,1.0,1.3094573020935059,8560.8828125,4922.63720703125,7706.063241199537,4660.54931640625,4287.975598226874,2767.20458984375,4.0,11.4
conf4,14.2mrs0,13376.37890625,6768.8232421875,0.009120215354377787,1.0,1.2683944702148438,13376.37890625,7026.05078125,12036.79737356614,6735.01953125,6684.793723824782,4133.5654296875,4.0,14.2
conf4,17.1mrs0,19261.9765625,8668.3271484375,0.012400141671441194,1.0,1.2199995517730713,19261.9765625,9020.4716796875,17332.65196001569,8711.87890625,9625.774166530628,5643.6064453125,4.0,17.1
conf4,19.9mrs0,26217.693359375,10248.626953125,0.01603012494692458,1.0,1.160577654838562,26217.693359375,10691.5107421875,23595.18294907282,10302.0947265625,13104.9692208233,7121.7705078125,4.0,19.9
conf4,22.8mrs0,34243.53515625,11310.462890625,0.02017452919863885,1.0,1.0882569551467896,34243.53515625,11843.3525390625,30821.605342208426,11246.318359375,17108.358583769466,8405.8671875,4.0,22.8
conf4,25.7mrs0,43339.453125,11758.560546875,0.024382417614494455,1.0,1.000325083732605,43339.453125,12383.880859375,39007.92868247316,11425.1513671875,21669.92863924511,9341.775390625,4.0,25.7
conf4,28.5mrs0,53505.51953125,11546.814453125,0.028253356825158733,1.0,0.8969975709915161,53505.51953125,12262.970703125,48152.547735205284,10789.16796875,26741.674465326923,9810.7177734375,4.0,28.5
conf4,31.4mrs0,64741.640625,10750.2802734375,0.03172024916283509,1.0,0.7807243466377258,64741.640625,11566.396484375,58267.8750941872,9454.98046875,32367.581338981912,9765.658203125,4.0,31.4
conf4,34.2mrs0,77047.921875,9486.248046875,0.03436182113183671,1.0,0.6626500487327576,77047.921875,10402.3837890625,69343.49927978398,7561.3525390625,38525.68888249438,9225.4521484375,4.0,34.2
conf4,37.1mrs0,90424.3203125,7979.974609375,0.035942207736217285,1.0,0.5471647381782532,90424.3203125,9002.3076171875,81386.20996571619,5406.99560546875,45221.9759247612,8313.52734375,4.0,37.1
conf4,39.9mrs0,104870.8046875,6384.63623046875,0.0361487035220958,1.0,0.4400467872619629,104870.8046875,7493.7060546875,94384.01545250998,3169.033203125,52440.42636940895,7144.5810546875,4.0,39.9
conf4,42.8mrs0,120387.2421875,4894.416015625,0.03525492955876568,1.0,0.34471428394317627,120387.2421875,6084.73095703125,108348.12015348456,1151.9964599609375,60185.101458054465,5932.66064453125,4.0,42.8
conf5,2.9mrs0,1518.066650390625,1127.9498291015625,0.0009947530606279863,1.0,1.398663878440857,1518.066650390625,1149.8031005859375,1367.2110012805665,1026.414306640625,757.4036706512427,559.8079833984375,5.0,2.9
conf5,5.7mrs0,6072.26611328125,3880.818359375,0.002827211404350221,1.0,1.3873172998428345,6072.26611328125,3997.9755859375,5465.753696103198,3744.5791015625,3030.1763917898743,2132.181640625,5.0,5.7
conf5,8.6mrs0,13662.6015625,7172.2802734375,0.0056928292298586555,1.0,1.2943871021270752,13662.6015625,7416.81787109375,12296.105504909245,7124.7587890625,6820.715117200368,4349.3759765625,5.0,8.6
conf5,11.4mrs0,24289.07421875,10612.291015625,0.009647991243621154,1.0,1.1631218194961548,24289.07421875,11007.68359375,21862.299407160062,10567.189453125,12147.081282202284,6745.642578125,5.0,11.4
conf5,14.2mrs0,37951.671875,14657.888671875,0.013364186337111207,1.0,1.049580693244934,37951.671875,15229.0908203125,34154.3113579302,14553.9970703125,18981.303527172277,9443.09375,5.0,14.2
conf5,17.1mrs0,54650.3828125,18673.615234375,0.017094929338324537,1.0,0.9775227308273315,54650.3828125,19581.775390625,49186.13163452132,18630.85546875,27325.32169246593,12593.8212890625,5.0,17.1
conf5,19.9mrs0,74385.1875,21960.90234375,0.02131775366134061,1.0,0.9353184103965759,74385.1875,23189.09765625,66949.39955988147,21863.716796875,37201.14549356972,15920.8115234375,5.0,19.9
conf5,22.8mrs0,97156.203125,23975.396484375,0.025370203427221606,1.0,0.8923280239105225,97156.203125,25474.75390625,87440.0852961004,23483.267578125,48576.83438228491,18835.45703125,5.0,22.8
conf5,25.7mrs0,122963.390625,24456.458984375,0.029017707431738843,1.0,0.83534836769104,122963.390625,26212.705078125,110671.38764629315,23193.43359375,61474.340080275855,20825.771484375,5.0,25.7
conf5,28.5mrs0,151806.703125,23444.228515625,0.031985861702819945,1.0,0.7558658719062805,151806.703125,25462.03125,136624.12914038528,21187.169921875,75903.6421502492,21535.19921875,5.0,28.5
conf5,31.4mrs0,183686.03125,21123.138671875,0.03406175258489222,1.0,0.6584728360176086,183686.03125,23422.0859375,165311.4792471545,17807.8125,91848.79247327123,20858.50390625,5.0,31.4
conf5,34.2mrs0,218601.46875,17908.501953125,0.035391499837533126,1.0,0.5480800867080688,218601.46875,20523.837890625,196739.85413333683,13492.1494140625,109303.76874630673,18944.8828125,5.0,34.2
conf5,37.1mrs0,256553.125,14278.171875,0.03562109332656227,1.0,0.43468597531318665,256553.125,17235.466796875,230902.4695152405,8649.4716796875,128252.54401647906,16248.4326171875,5.0,37.1
conf5,39.9mrs0,297540.84375,10780.787109375,0.03436548572438583,1.0,0.32494357228279114,297540.84375,14043.62890625,267783.6926559619,3831.820068359375,148769.14983943978,13386.9384765625,5.0,39.9
conf5,42.8mrs0,341564.40625,7757.162109375,0.03235201994749288,1.0,0.22985674440860748,341564.40625,11311.208984375,307408.7517993844,-218.31820678710938,170773.59551317283,10855.427734375,5.0,42.8
conf6,2.9mrs0,4815.49658203125,2758.31982421875,0.0014935232303795222,1.0,1.2084466218948364,4815.49658203125,2837.0302734375,4332.83404794269,2652.016357421875,2409.3328763943646,1485.3646240234375,6.0,2.9
conf6,5.7mrs0,19261.984375,6771.18310546875,0.005762792363249663,1.0,0.938880205154419,19261.984375,6972.03857421875,17332.65196001569,6770.4296875,9625.774166530628,4359.58935546875,6.0,5.7
conf6,8.6mrs0,43339.45703125,9434.1923828125,0.011908024449334654,1.0,0.6863114833831787,43339.45703125,9948.28125,39007.92868247317,9361.203125,21669.928639245114,6764.1689453125,6.0,8.6
conf6,11.4mrs0,77047.8984375,21404.724609375,0.01838297148420065,1.0,0.5757695436477661,77047.8984375,15326.69921875,69343.49927978397,14041.6328125,38525.68888249438,9623.6708984375,6.0,11.4
conf6,14.2mrs0,120387.328125,32841.94921875,0.024065006459254187,1.0,0.621239960193634,120387.328125,31958.44140625,108348.12015348456,25802.634765625,60185.101458054465,16433.103515625,6.0,14.2
conf6,17.1mrs0,173357.875,46469.75,0.02725622864875887,1.0,0.7298128008842468,173357.875,48927.25,156029.03773990675,41615.13671875,86688.18149592393,28139.96875,6.0,17.1
conf6,19.9mrs0,235959.109375,57940.29296875,0.029609557078574367,1.0,0.8523679375648499,235959.109375,62273.92578125,212359.4228684851,54794.03515625,117984.88104577306,41552.5703125,6.0,19.9
conf6,22.8mrs0,308191.34375,65054.99609375,0.03173605081962943,1.0,0.9426533579826355,308191.34375,70831.8125,277372.47945971915,63264.640625,154089.25485010922,53087.8515625,6.0,22.8
conf6,25.7mrs0,390054.9375,67816.7890625,0.03332192740892912,1.0,0.9792219996452332,390054.9375,74705.7578125,351051.4184087129,67179.4453125,195021.26255377155,60486.93359375,6.0,25.7
conf6,28.5mrs0,481549.40625,66418.6171875,0.03463899909276786,1.0,0.9525696039199829,481549.40625,74335.46875,433397.81628200324,66426.7109375,240720.91502986886,62941.546875,6.0,28.5
conf6,31.4mrs0,582674.5,61667.109375,0.035653690802409946,1.0,0.8751444220542908,582674.5,70721.0546875,524415.7039287922,60918.8359375,291332.2337681797,61197.80078125,6.0,31.4
conf6,34.2mrs0,693430.6875,54387.046875,0.03629124982066454,1.0,0.7652361989021301,693430.6875,65003.1484375,624091.8570825825,50937.078125,346717.17745248356,56530.609375,6.0,34.2
conf6,37.1mrs0,813818.375,45629.9921875,0.03651656288885635,1.0,0.6291412115097046,813818.375,59009.91015625,732439.487710927,37857.04296875,406913.79565198,50323.83984375,6.0,37.1
conf6,39.9mrs0,943836.3125,36239.3671875,0.03629372141850287,1.0,0.48510977625846863,943836.3125,56016.5390625,849450.596702897,23295.474609375,471942.04301170114,43351.25390625,6.0,39.9
conf6,42.8mrs0,1083483.0,27029.80078125,0.03545443307008927,1.0,0.3472329378128052,1083483.0,55800.4140625,975138.7700484109,8793.36328125,541721.9442027461,36180.97265625,6.0,42.8
conf7,0.7mrs0,527.065673828125,400.737548828125,0.0003835639373967805,1.0,1.189913272857666,527.065673828125,398.849365234375,473.91621968063316,335.1828918457031,263.36453612084824,169.179931640625,7.0,0.7
conf7,1.3mrs0,2108.261962890625,1462.4150390625,0.0009645502903814226,1.0,1.3271379470825195,2108.261962890625,1495.574951171875,1897.6917715829106,1346.2777099609375,1055.9869479923168,729.8681640625,7.0,1.3
conf7,2.0mrs0,4743.59033203125,2935.556884765625,0.00160541809120304,1.0,1.3009837865829468,4743.59033203125,3019.077392578125,4267.8767552942145,2811.546630859375,2376.300753141846,1582.1883544921875,7.0,2.0
conf7,2.6mrs0,8433.048828125,4574.60302734375,0.0023218140039982355,1.0,1.243432879447937,8433.048828125,4703.365234375,7590.071378788731,4501.5908203125,4216.32678526612,2621.6455078125,7.0,2.6
conf7,3.3mrs0,13176.63671875,6046.31982421875,0.003153737784802637,1.0,1.1579668521881104,13176.63671875,6214.6357421875,11859.837548689622,6040.30859375,6588.143149966038,3744.31494140625,7.0,3.3
conf7,3.9mrs0,18974.37109375,7132.6484375,0.004103134436133016,1.0,1.0449422597885132,18974.37109375,7300.9072265625,17075.21964085368,7094.2998046875,9489.695432131433,4753.755859375,7.0,3.9
conf7,4.6mrs0,25826.220703125,7668.94580078125,0.0049004881229546635,1.0,0.9271902441978455,25826.220703125,7806.25146484375,23244.198063116262,7381.15576171875,12914.940964474876,5491.37353515625,7.0,4.6
conf7,5.2mrs0,33732.17578125,7581.86572265625,0.005557387049098979,1.0,0.7913610339164734,33732.17578125,7672.97900390625,30360.75146303515,6765.90625,16857.89721834385,5856.8779296875,7.0,5.2
conf7,5.9mrs0,42692.296875,6920.6787109375,0.005992704467475003,1.0,0.6506732702255249,42692.296875,6960.61669921875,38422.11545903596,5357.22998046875,21340.604209621208,5783.5859375,7.0,5.9
conf7,6.5mrs0,52706.5546875,5837.92724609375,0.006183913627840574,1.0,0.5078082084655762,52706.5546875,5836.1416015625,47436.67803198665,3456.428466796875,26345.083773045317,5278.97216796875,7.0,6.5
conf7,7.2mrs0,63774.953125,4579.81640625,0.006101297363337269,1.0,0.3781139850616455,63774.953125,4559.29296875,57399.22285080871,1525.8656005859375,31895.273352848093,4428.70849609375,7.0,7.2
conf7,7.8mrs0,75897.3828125,3413.815185546875,0.005713579260258094,1.0,0.27348271012306213,75897.3828125,3399.981689453125,68309.77607142903,-0.408294677734375,37961.17081950312,3412.968505859375,7.0,7.8
conf7,8.5mrs0,89074.1015625,2487.900146484375,0.005105408437808859,1.0,0.19696654379367828,89074.1015625,2496.513427734375,80168.3179952503,-930.2630615234375,44552.80706398467,2472.962646484375,7.0,8.5
conf7,9.1mrs0,103304.84375,1874.7694091796875,0.004376043022474154,1.0,0.14631634950637817,103304.84375,1892.9100341796875,92976.04458733957,-1275.494384765625,51646.19303375397,1801.5291748046875,7.0,9.1
conf7,9.8mrs0,118589.703125,1526.676513671875,0.0036451618548897116,1.0,0.11649857461452484,118589.703125,1549.9312744140625,106726.9879090113,-1235.2816162109375,59289.31644463686,1398.84228515625,7.0,9.8
