conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,rchi2_sim,rchi2_obs,conf_,wide_
conf10,0.2mrs0,915.1901245117188,939.1480712890625,0.0014109956810500225,1.0,1.8268007040023804,915.1901245117188,936.3294677734375,915.1901245117188,915.1901245117188,927.3587036132812,945.35791015625,822.248779296875,820.8702392578125,456.8717346191406,436.6678771972656,5.545420828168255e-16,0.0012629631815114172,10.0,0.2
conf10,0.3mrs0,3660.76025390625,3690.477294921875,0.003872406980777209,1.0,1.947776436805725,3660.76025390625,3687.060791015625,3660.76025390625,3660.76025390625,3604.48291015625,3770.890625,3293.87158203125,3291.4697265625,1830.1588134765625,1819.593017578125,5.931410049132503e-16,0.013838522483229535,10.0,0.3
conf10,0.5mrs0,8236.7109375,8004.26904296875,0.006035480369839586,1.0,1.9524914026260376,8236.7109375,8087.46484375,8236.7109375,8236.7109375,7867.955078125,8311.017578125,7412.18017578125,7328.6513671875,4120.2470703125,4071.897705078125,5.353953360799676e-16,0.030427623703440904,10.0,0.5
conf10,0.7mrs0,14643.0419921875,13654.2529296875,0.0074609806366116695,1.0,1.986696720123291,14643.0419921875,13859.9501953125,14643.0419921875,14643.0419921875,13468.228515625,14259.1953125,13180.7646484375,12722.623046875,7315.13232421875,7141.79296875,5.640601641904677e-16,0.04325293506460699,10.0,0.7
conf10,0.9mrs0,22879.75,20253.505859375,0.008786632493057887,1.0,1.9592430591583252,22879.75,20546.974609375,22879.75,22879.75,19872.255859375,21236.796875,20594.0234375,19040.248046875,11436.8427734375,10908.462890625,5.422640951912293e-16,0.07125036601708491,10.0,0.9
conf10,1.0mrs0,32946.8515625,25968.939453125,0.008771939603338507,1.0,1.8802319765090942,32946.8515625,26598.001953125,32946.8515625,32946.8515625,25721.884765625,27493.8046875,29653.171875,25066.498046875,16481.419921875,14948.193359375,5.387954611283389e-16,0.08479682282720519,10.0,1.0
conf10,1.2mrs0,44844.3125,26700.294921875,0.012306037309722849,1.0,1.907701015472412,44844.3125,26899.30078125,44844.3125,44844.3125,25540.771484375,28305.158203125,40363.3984375,24998.3984375,22430.81640625,17160.3125,5.414975793337778e-16,0.20411593078546506,10.0,1.2
conf10,1.4mrs0,58572.171875,19874.1875,0.01347130041661322,1.0,1.4200958013534546,58572.171875,19898.5,58572.171875,58572.171875,18383.96875,21494.005859375,52718.296875,14506.775390625,29285.03515625,13802.2880859375,5.564982540093688e-16,0.4029063312747309,10.0,1.4
conf10,1.5mrs0,74130.390625,14007.4873046875,0.009444519367947077,1.0,0.9714219570159912,74130.390625,14481.7666015625,74130.390625,74130.390625,13289.08984375,15743.748046875,66719.8984375,5662.33447265625,37052.05859375,9790.3955078125,5.5556572669353e-16,0.47111227819455054,10.0,1.5
conf10,1.7mrs0,91518.984375,11062.892578125,0.00810238512971529,1.0,0.7461103200912476,91518.984375,11448.279296875,91518.984375,91518.984375,10379.5673828125,12587.9443359375,82364.171875,2533.593017578125,45757.92578125,7952.833984375,5.563885846432402e-16,0.5617019422643558,10.0,1.7
conf10,1.9mrs0,110737.953125,8954.919921875,0.007035600698482839,1.0,0.6039177775382996,110737.953125,9097.58984375,110737.953125,110737.953125,8187.630859375,10072.58984375,99659.9296875,1118.5118408203125,55374.63671875,6498.82421875,5.540110550612121e-16,0.6191791483600706,10.0,1.9
conf10,2.0mrs0,131787.28125,7031.67333984375,0.006230549503253793,1.0,0.49294883012771606,131787.28125,7221.634765625,131787.28125,131787.28125,6444.25537109375,8059.1455078125,118605.59375,391.4067077636719,65904.1640625,4912.5703125,5.467407396833994e-16,0.6738371139418964,10.0,2.0
conf10,2.2mrs0,154667.03125,5241.61572265625,0.00566786402052013,1.0,0.35975387692451477,154667.03125,5471.3173828125,154667.03125,154667.03125,4777.4052734375,6229.36474609375,139199.890625,-205.9496307373047,77334.5234375,3192.3037109375,5.540564028473614e-16,0.7591965096276155,10.0,2.2
conf10,2.4mrs0,179377.140625,3678.703125,0.00520558823555439,1.0,0.2387303113937378,179377.140625,3910.538330078125,179377.140625,179377.140625,3287.45458984375,4607.75927734375,161436.5,-607.1939697265625,89681.7109375,1887.001708984375,5.513312862010123e-16,0.8459056164745973,10.0,2.4
conf10,2.6mrs0,205917.484375,1954.930908203125,0.004774374498058546,1.0,0.11677420884370804,205917.484375,2329.576904296875,205917.484375,205917.484375,1720.4976806640625,3067.70703125,185327.0,-1002.4802856445312,102959.71875,495.1033630371094,5.484954834999702e-16,0.9450310475439611,10.0,2.6
