conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,rchi2_sim,rchi2_obs,conf_,wide_
conf0,4.8mrs0,8.12701416015625,7.774727821350098,0.00039594367388785584,1.0,0.26529937982559204,8.12701416015625,7.897385597229004,8.12701416015625,8.12701416015625,7.527290344238281,8.279415130615234,7.573944568634033,1.7521748542785645,3.717555046081543,0.2188550978899002,4.6480165477180145e-16,0.002611533000644333,0.0,4.8
conf0,9.6mrs0,32.508056640625,30.253643035888672,0.0015803016863542923,1.0,0.74970942735672,32.508056640625,30.83901596069336,32.508056640625,32.508056640625,29.037599563598633,32.71343231201172,28.684072494506836,16.61748695373535,15.580527305603027,5.3304123878479,5.643625955803735e-16,0.008295434908846329,0.0,9.6
conf0,14.3mrs0,73.14311981201172,63.88300704956055,0.0029394564657333738,1.0,1.0996638536453247,73.14311981201172,65.80287170410156,73.14311981201172,73.14311981201172,62.253700256347656,69.48442077636719,66.67559814453125,49.18635177612305,35.675052642822266,20.755634307861328,4.523975694801283e-16,0.010997323552315369,0.0,14.3
conf0,19.1mrs0,130.0322265625,101.991943359375,0.0053099300521737705,1.0,1.2849712371826172,130.0322265625,105.56566619873047,130.0322265625,130.0322265625,98.44307708740234,113.0237808227539,116.4212417602539,87.2061996459961,64.4537124633789,42.8587646484375,5.660109057836395e-16,0.017601423254158675,0.0,19.1
conf0,23.9mrs0,203.17535400390625,143.0574493408203,0.007763832837881337,1.0,1.382631778717041,203.17535400390625,148.24307250976562,203.17535400390625,203.17535400390625,136.59686279296875,160.53309631347656,183.34156799316406,133.63174438476562,99.71043395996094,68.78802490234375,5.273056807981011e-16,0.024055791161771346,0.0,23.9
conf0,28.7mrs0,292.5725402832031,181.72073364257812,0.010279264947149445,1.0,1.3982038497924805,292.5725402832031,188.90023803710938,292.5725402832031,292.5725402832031,172.24942016601562,206.59097290039062,263.2845458984375,176.83853149414062,143.3206329345703,98.51226043701172,4.95228487924282e-16,0.03051698061771684,0.0,28.7
conf0,33.5mrs0,398.2236633300781,208.34478759765625,0.013473886619267518,1.0,1.3494242429733276,398.2236633300781,217.23898315429688,398.2236633300781,398.2236633300781,194.8665313720703,241.261474609375,358.3656921386719,207.01634216308594,199.59552001953125,124.96238708496094,6.730968617046695e-16,0.04185963581078698,0.0,33.5
conf0,38.3mrs0,520.1287841796875,216.71432495117188,0.017640671948837387,1.0,1.2388405799865723,520.1287841796875,226.5266571044922,520.1287841796875,520.1287841796875,198.7443389892578,256.7844543457031,468.4825439453125,216.2042236328125,258.3205871582031,147.51278686523438,6.159864547084632e-16,0.0593283537663243,0.0,38.3
conf0,43.0mrs0,658.2868041992188,208.3663330078125,0.02049877245784787,1.0,1.1020768880844116,658.2868041992188,218.31019592285156,658.2868041992188,658.2868041992188,186.57489013671875,253.45431518554688,592.1565551757812,202.63612365722656,329.421142578125,159.50762939453125,6.373234284987144e-16,0.08264121298219113,0.0,43.0
conf0,47.8mrs0,812.6832885742188,195.5162353515625,0.021746255545118862,1.0,0.9796919822692871,812.6832885742188,205.5697021484375,812.6832885742188,812.6832885742188,171.97015380859375,243.283203125,732.0109252929688,181.24012756347656,405.1828308105469,161.02938842773438,6.460569516519554e-16,0.10345964008951042,0.0,47.8
conf0,52.6mrs0,983.2412719726562,167.39056396484375,0.022940084247584324,1.0,0.8041446208953857,983.2412719726562,176.8900909423828,983.2412719726562,983.2412719726562,142.98480224609375,215.77151489257812,883.50244140625,141.1284637451172,487.4105224609375,147.8594970703125,6.463891300975541e-16,0.13919902436740675,0.0,52.6
conf0,57.4mrs0,1169.7044677734375,134.15853881835938,0.023790429889567404,1.0,0.6216694116592407,1169.7044677734375,142.85818481445312,1169.7044677734375,1169.7044677734375,110.321533203125,181.2350616455078,1054.693115234375,97.66899108886719,582.0245361328125,127.53254699707031,6.671938679190033e-16,0.1894797381415313,0.0,57.4
conf0,62.2mrs0,1371.4788818359375,99.96980285644531,0.02305267864653904,1.0,0.46020615100860596,1371.4788818359375,108.02339172363281,1371.4788818359375,1371.4788818359375,78.20089721679688,144.60142517089844,1234.7816162109375,54.609619140625,685.2457275390625,100.82112121582031,7.398886687243706e-16,0.26197555384040283,0.0,62.2
conf0,67.0mrs0,1587.5028076171875,72.459228515625,0.021911786322803172,1.0,0.3338358700275421,1587.5028076171875,79.99993896484375,1587.5028076171875,1587.5028076171875,53.71202850341797,113.71080017089844,1434.109375,22.262319564819336,794.9261474609375,76.56173706054688,8.246593068920297e-16,0.3432161952240527,0.0,67.0
conf0,71.7mrs0,1816.2059326171875,45.66268539428711,0.020652753003175952,1.0,0.21889294683933258,1816.2059326171875,52.87770080566406,1816.2059326171875,1816.2059326171875,30.697702407836914,83.77762603759766,1644.393798828125,-5.119266033172607,913.0201416015625,50.48906707763672,8.706675750755486e-16,0.4787205332210812,0.0,71.7
