conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf3,17.1mrs0,8050.2548828125,3522.23388671875,0.024567329033105482,1.0,1.3339580297470093,8050.2548828125,3694.691162109375,7242.902027743897,3557.950439453125,4025.603817509957,2495.630126953125,3.0,17.1
conf3,19.9mrs0,10957.291015625,3861.9580078125,0.029057716939539686,1.0,1.2352839708328247,10957.291015625,4070.353759765625,9861.865412120676,3831.246337890625,5479.625446617346,2978.29638671875,3.0,19.9
conf3,22.8mrs0,14311.56640625,3881.69580078125,0.03349092394671076,1.0,1.0953186750411987,14311.56640625,4123.86962890625,12880.349222230294,3706.795654296875,7158.2699370680975,3255.363037109375,3.0,22.8
conf3,25.7mrs0,18113.07421875,3590.459716796875,0.03745676422968149,1.0,0.9379138350486755,18113.07421875,3865.38818359375,16302.372072412816,3186.8466796875,9061.513819028838,3272.90380859375,3.0,25.7
conf3,28.5mrs0,22361.81640625,3073.502197265625,0.04009638377446892,1.0,0.7746904492378235,22361.81640625,3374.5595703125,20124.72592851981,2374.085693359375,11193.374983003803,3040.4130859375,3.0,28.5
conf3,31.4mrs0,27057.80078125,2427.20166015625,0.04161331244954555,1.0,0.6104146838188171,27057.80078125,2756.8857421875,24351.83441116928,1421.107666015625,13537.875085315967,2611.231689453125,3.0,31.4
conf3,34.2mrs0,32201.025390625,1784.830322265625,0.041409674880161645,1.0,0.4630794823169708,32201.025390625,2143.75537109375,28981.267159070107,519.8689575195312,16102.98058393076,2097.62060546875,3.0,34.2
conf3,37.1mrs0,37791.4765625,1225.2606201171875,0.03913976494856122,1.0,0.336765319108963,37791.4765625,1603.0771484375,34015.01923508341,-199.5029296875,18908.700242928677,1597.452880859375,3.0,37.1
conf3,39.9mrs0,43829.171875,790.9281005859375,0.036093568940149104,1.0,0.2321457862854004,43829.171875,1191.949951171875,39445.9095591227,-633.1602172851562,21915.044924699818,1186.214111328125,3.0,39.9
conf3,42.8mrs0,50314.00390625,519.1761474609375,0.03245354048350713,1.0,0.16157127916812897,50314.00390625,933.1278686523438,45282.732112927915,-774.2890014648438,25162.007513531884,908.3243408203125,3.0,42.8
conf4,2.9mrs0,535.0550537109375,452.0116271972656,0.0034475275757301633,1.0,1.5253530740737915,535.0550537109375,462.6197814941406,481.25445363509255,410.24566650390625,268.5989966507054,213.72885131835938,4.0,2.9
conf4,5.7mrs0,2140.219970703125,1567.4993896484375,0.009526873284076481,1.0,1.5781420469284058,2140.219970703125,1618.5458984375,1925.9027099982711,1503.056396484375,1068.9129552982733,849.65087890625,4.0,5.7
conf4,8.6mrs0,4815.49609375,3166.831298828125,0.01777128553873637,1.0,1.5348200798034668,4815.49609375,3312.478759765625,4332.83404794269,3117.34765625,2409.332876394365,1844.607666015625,4.0,8.6
conf4,11.4mrs0,8560.8828125,5233.11865234375,0.024140990833021455,1.0,1.5354102849960327,8560.8828125,5478.51171875,7706.063241199537,5220.859375,4287.975598226874,3163.53955078125,4.0,11.4
conf4,14.2mrs0,13376.37890625,7397.03369140625,0.03031801367370438,1.0,1.524907112121582,13376.37890625,7814.65087890625,12036.79737356614,7503.31640625,6684.793723824782,4805.98486328125,4.0,14.2
conf4,17.1mrs0,19261.9765625,9158.2431640625,0.03730784148484604,1.0,1.4829045534133911,19261.9765625,9758.0341796875,17332.65196001569,9317.9658203125,9625.774166530628,6558.06298828125,4.0,17.1
conf4,19.9mrs0,26217.693359375,10290.3154296875,0.04402800830635928,1.0,1.4157936573028564,26217.693359375,11065.1904296875,23595.18294907282,10360.615234375,13104.9692208233,8038.0,4.0,19.9
conf4,22.8mrs0,34243.53515625,10628.060546875,0.05014985790322987,1.0,1.3202446699142456,34243.53515625,11586.35546875,30821.605342208426,10448.052734375,17108.358583769466,9013.44140625,4.0,22.8
conf4,25.7mrs0,43339.453125,10171.9853515625,0.05526149228218568,1.0,1.1732596158981323,43339.453125,11306.7119140625,39007.92868247316,9607.4443359375,21669.92863924511,9325.1142578125,4.0,25.7
conf4,28.5mrs0,53505.51953125,9078.408203125,0.05837603694590363,1.0,1.0102415084838867,53505.51953125,10373.33984375,48152.547735205284,7976.27294921875,26741.674465326923,8978.5595703125,4.0,28.5
conf4,31.4mrs0,64741.640625,7549.7490234375,0.05963135458408786,1.0,0.8328586220741272,64741.640625,8977.494140625,58267.8750941872,5740.880859375,32367.581338981912,8062.2666015625,4.0,31.4
conf4,34.2mrs0,77047.921875,5835.87646484375,0.058601623408716656,1.0,0.6555605530738831,77047.921875,7366.27880859375,69343.49927978398,3202.547119140625,38525.68888249438,6780.1201171875,4.0,34.2
conf4,37.1mrs0,90424.3203125,4134.9248046875,0.05638459738617105,1.0,0.4952031672000885,90424.3203125,5787.375,81386.20996571619,773.2840576171875,45221.9759247612,5379.75,4.0,37.1
conf4,39.9mrs0,104870.8046875,2706.96435546875,0.05174559879138825,1.0,0.3513430058956146,104870.8046875,4438.326171875,94384.01545250998,-1099.5050048828125,52440.42636940895,4090.588623046875,4.0,39.9
conf4,42.8mrs0,120387.2421875,1590.5899658203125,0.04647315314391652,1.0,0.23036979138851166,120387.2421875,3432.98974609375,108348.12015348456,-2155.61279296875,60185.101458054465,3056.51171875,4.0,42.8
conf5,2.9mrs0,1518.066650390625,1273.791259765625,0.006351467249565753,1.0,1.6825711727142334,1518.066650390625,1311.5653076171875,1367.2110012805665,1196.4432373046875,757.4036706512427,667.043701171875,5.0,2.9
conf5,5.7mrs0,6072.26611328125,4111.748046875,0.016677245873017416,1.0,1.5651037693023682,6072.26611328125,4265.0986328125,5465.753696103198,4070.279296875,3030.1763917898743,2390.5126953125,5.0,5.7
conf5,8.6mrs0,13662.6015625,6744.48193359375,0.02798298611413986,1.0,1.442964792251587,13662.6015625,7105.9970703125,12296.105504909245,6851.6162109375,6820.715117200368,4574.66455078125,5.0,8.6
conf5,11.4mrs0,24289.07421875,9356.2509765625,0.04607144255223724,1.0,1.2245649099349976,24289.07421875,10549.8310546875,21862.299407160062,10009.5224609375,12147.081282202284,6614.78369140625,5.0,11.4
conf5,14.2mrs0,37951.671875,15722.6875,0.05638443169246122,1.0,1.1652982234954834,37951.671875,17947.17578125,34154.3113579302,16265.546875,18981.303527172277,10412.255859375,5.0,14.2
conf5,17.1mrs0,54650.3828125,21844.04296875,0.06036599630849504,1.0,1.2884937524795532,54650.3828125,24922.466796875,49186.13163452132,22337.998046875,27325.32169246593,15516.595703125,5.0,17.1
conf5,19.9mrs0,74385.1875,25597.599609375,0.06511565068582752,1.0,1.3733378648757935,74385.1875,29301.79296875,66949.39955988147,26010.193359375,37201.14549356972,20224.990234375,5.0,19.9
conf5,22.8mrs0,97156.203125,26865.6953125,0.07113415435431387,1.0,1.4169787168502808,97156.203125,31130.580078125,87440.0852961004,27123.2421875,48576.83438228491,23529.9296875,5.0,22.8
conf5,25.7mrs0,122963.390625,25704.166015625,0.07856867646702716,1.0,1.342807650566101,122963.390625,30640.0,110671.38764629315,25957.845703125,61474.340080275855,24816.65625,5.0,25.7
conf5,28.5mrs0,151806.703125,22812.90234375,0.08344494293116617,1.0,1.2352832555770874,151806.703125,28357.361328125,136624.12914038528,22660.763671875,75903.6421502492,24082.720703125,5.0,28.5
conf5,31.4mrs0,183686.03125,18854.16796875,0.08429621093480064,1.0,1.0138033628463745,183686.03125,24841.4609375,165311.4792471545,17350.970703125,91848.79247327123,21649.744140625,5.0,31.4
conf5,34.2mrs0,218601.46875,14175.0244140625,0.08366083078883034,1.0,0.7936794757843018,218601.46875,20766.33203125,196739.85413333683,10201.1376953125,109303.76874630673,18149.21875,5.0,34.2
conf5,37.1mrs0,256553.125,9457.818359375,0.08203412726942796,1.0,0.5770840048789978,256553.125,17159.48828125,230902.4695152405,3508.368896484375,128252.54401647906,14539.927734375,5.0,37.1
conf5,39.9mrs0,297540.84375,4744.96826171875,0.07807705218370736,1.0,0.3687317371368408,297540.84375,14029.44921875,267783.6926559619,-2286.2119140625,148769.14983943978,10964.1123046875,5.0,39.9
conf5,42.8mrs0,341564.40625,0.20431530475616455,0.07181165936444721,1.0,0.20431530475616455,341564.40625,11471.65234375,307408.7517993844,-6119.59619140625,170773.59551317283,8116.365234375,5.0,42.8
conf6,2.9mrs0,4815.49658203125,2910.11572265625,0.008850990691518587,1.0,1.3875237703323364,4815.49658203125,3002.63232421875,4332.83404794269,2877.21875,2409.3328763943646,1682.1240234375,6.0,2.9
conf6,5.7mrs0,19261.984375,7067.501953125,0.02749847837565737,1.0,0.8685718774795532,19261.984375,6440.072265625,17332.65196001569,5908.03076171875,9625.774166530628,3926.21142578125,6.0,5.7
conf6,8.6mrs0,43339.45703125,11458.173828125,0.04286820204564605,1.0,0.8127276301383972,43339.45703125,13414.0283203125,39007.92868247317,12295.302734375,21669.928639245114,7941.640625,6.0,8.6
conf6,11.4mrs0,77047.8984375,21693.62890625,0.06317967433389948,1.0,1.2288732528686523,77047.8984375,26680.666015625,69343.49927978397,25383.109375,38525.68888249438,18136.349609375,6.0,11.4
conf6,14.2mrs0,120387.328125,38849.09765625,0.06953206187394526,1.0,1.6830651760101318,120387.328125,45694.58984375,108348.12015348456,44332.484375,60185.101458054465,32097.013671875,6.0,14.2
conf6,17.1mrs0,173357.875,52631.24609375,0.07577083876028268,1.0,2.02313232421875,173357.875,60801.8828125,156029.03773990675,59382.88671875,86688.18149592393,45435.484375,6.0,17.1
conf6,19.9mrs0,235959.109375,60193.72265625,0.08699599662719001,1.0,2.234968423843384,235959.109375,69882.96875,212359.4228684851,69824.03125,117984.88104577306,57054.59765625,6.0,19.9
conf6,22.8mrs0,308191.34375,61479.9453125,0.09814124594096887,1.0,2.3218178749084473,308191.34375,72464.203125,277372.47945971915,72853.015625,154089.25485010922,64333.46484375,6.0,22.8
conf6,25.7mrs0,390054.9375,58427.96484375,0.10759992659798295,1.0,2.180413246154785,390054.9375,70715.828125,351051.4184087129,70684.0,195021.26255377155,66599.25,6.0,25.7
conf6,28.5mrs0,481549.40625,51024.08984375,0.11582212346849707,1.0,2.0067176818847656,481549.40625,64803.77734375,433397.81628200324,62398.578125,240720.91502986886,63762.46875,6.0,28.5
conf6,31.4mrs0,582674.5,40560.6640625,0.115517534244836,1.0,1.6530927419662476,582674.5,54558.7578125,524415.7039287922,44213.21875,291332.2337681797,56207.89453125,6.0,31.4
conf6,34.2mrs0,693430.6875,30080.607421875,0.11463221066070732,1.0,1.2841413021087646,693430.6875,45675.453125,624091.8570825825,25412.763671875,346717.17745248356,48276.7578125,6.0,34.2
conf6,37.1mrs0,813818.375,20829.15625,0.11529024665993536,1.0,0.9626113772392273,813818.375,41949.74609375,732439.487710927,12919.9169921875,406913.79565198,41670.78515625,6.0,37.1
conf6,39.9mrs0,943836.3125,11094.73828125,0.11304140744510194,1.0,0.6531453728675842,943836.3125,101503.0078125,849450.596702897,281.5723876953125,471942.04301170114,34375.76171875,6.0,39.9
conf6,42.8mrs0,1083483.0,8.057002067565918,0.10525376994424136,1.0,0.3305187523365021,1083483.0,93192.96875,975138.7700484109,-12616.4150390625,541721.9442027461,25717.50390625,6.0,42.8
conf7,0.7mrs0,527.065673828125,479.8655090332031,0.0020836211840264116,1.0,1.508112907409668,527.065673828125,482.6675720214844,473.91621968063316,413.8741455078125,263.36453612084824,212.56460571289062,7.0,0.7
conf7,1.3mrs0,2108.261962890625,1677.698486328125,0.005868143530718105,1.0,1.618873953819275,2108.261962890625,1724.5592041015625,1897.6917715829106,1585.721435546875,1055.9869479923168,876.9307250976562,7.0,1.3
conf7,2.0mrs0,4743.59033203125,3136.19873046875,0.010625390822303652,1.0,1.5132880210876465,4743.59033203125,3237.369873046875,4267.8767552942145,3087.38330078125,2376.300753141846,1815.4063720703125,7.0,2.0
conf7,2.6mrs0,8433.048828125,4467.7216796875,0.015077756164674085,1.0,1.3745521306991577,8433.048828125,4595.3125,7590.071378788731,4486.78955078125,4216.32678526612,2809.248291015625,7.0,2.6
conf7,3.3mrs0,13176.63671875,5147.17041015625,0.020156805494810453,1.0,1.182930588722229,13176.63671875,5315.84228515625,11859.837548689622,5044.94921875,6588.143149966038,3635.4541015625,7.0,3.3
conf7,3.9mrs0,18974.37109375,5102.1357421875,0.026079320035629117,1.0,0.9468131065368652,18974.37109375,5304.88037109375,17075.21964085368,4625.69873046875,9489.695432131433,3994.22998046875,7.0,3.9
conf7,4.6mrs0,25826.220703125,6553.341796875,0.031555466768406856,1.0,0.7195138931274414,25826.220703125,4866.619140625,23244.198063116262,3506.20166015625,12914.940964474876,3856.510986328125,7.0,4.6
conf7,5.2mrs0,33732.17578125,5612.4580078125,0.03481589369738483,1.0,0.5159704089164734,33732.17578125,20454.529296875,30360.75146303515,2080.342041015625,16857.89721834385,3346.49365234375,7.0,5.2
conf7,5.9mrs0,42692.296875,4611.001953125,0.0357693450118729,1.0,0.34650275111198425,42692.296875,20656.28515625,38422.11545903596,756.3636474609375,21340.604209621208,2612.857421875,7.0,5.9
conf7,6.5mrs0,52706.5546875,3674.086181640625,0.03421659611829234,1.0,0.22616614401340485,52706.5546875,19537.5859375,47436.67803198665,-222.79754638671875,26345.083773045317,1895.327880859375,7.0,6.5
conf7,7.2mrs0,63774.953125,2901.08984375,0.030364344396535323,1.0,0.16973814368247986,63774.953125,17236.177734375,57399.22285080871,-794.78564453125,31895.273352848093,1417.98486328125,7.0,7.2
conf7,7.8mrs0,75897.3828125,4870.58935546875,0.02509595824495449,1.0,0.12800851464271545,75897.3828125,14266.4716796875,68309.77607142903,-1033.1549072265625,37961.17081950312,1111.879638671875,7.0,7.8
conf7,8.5mrs0,89074.1015625,3728.2763671875,0.01986825956460389,1.0,0.09380064159631729,89074.1015625,11292.8125,80168.3179952503,-1069.6160888671875,44552.80706398467,820.26513671875,7.0,8.5
conf7,9.1mrs0,103304.84375,2706.68115234375,0.015119970779596611,1.0,0.06754659116268158,103304.84375,8567.818359375,92976.04458733957,-928.8456420898438,51646.19303375397,558.8612670898438,7.0,9.1
conf7,9.8mrs0,118589.703125,1893.3524169921875,0.011080558347117585,1.0,0.047538477927446365,118589.703125,6243.7080078125,106726.9879090113,-683.5663452148438,59289.31644463686,344.6531677246094,7.0,9.8
