conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf2,31.4mrs0,10313.6767578125,89.24969482421875,0.004934082522623165,1.0,0.0894358828663826,10313.6767578125,96.37042999267578,9279.193006034106,18.27359390258789,5154.9168008604365,91.19380187988281,2.0,31.4
conf2,34.2mrs0,12274.126953125,25.622600555419922,0.0035327963203717013,1.0,0.03362836316227913,12274.126953125,30.87331771850586,11045.788084828535,-16.855052947998047,6143.663887654857,21.754859924316406,2.0,34.2
conf2,37.1mrs0,14405.0537109375,9.502567291259766,0.0024547022578575075,1.0,0.015044067054986954,14405.0537109375,14.311633110046387,12963.77083854728,-11.180024147033691,7208.618521925432,6.020062446594238,2.0,37.1
conf2,39.9mrs0,16706.44921875,4.559499263763428,0.0016905965672922422,1.0,0.008734815753996372,16706.44921875,8.616841316223145,15037.113788514911,-3.8961267471313477,8343.73124910106,2.2257604598999023,2.0,39.9
conf2,42.8mrs0,19178.296875,2.0250463485717773,0.0011191080021320868,1.0,0.005118286237120628,19178.296875,5.097168922424316,17260.228543140285,-0.05899930000305176,9586.940187976677,0.4348257780075073,2.0,42.8
conf3,2.9mrs0,223.6182098388672,183.8118896484375,0.00027926099839004526,1.0,1.211571216583252,223.6182098388672,185.57017517089844,200.67397833986365,152.05162048339844,108.75196114431157,76.12628936767578,3.0,2.9
conf3,5.7mrs0,894.4727783203125,691.0147705078125,0.0010932244871861,1.0,1.481809139251709,894.4727783203125,704.2772827148438,805.1714842031107,631.3680419921875,447.7018952637126,344.373779296875,3.0,5.7
conf3,8.6mrs0,2012.5638427734375,1424.068115234375,0.002176189081781291,1.0,1.5079295635223389,2012.5638427734375,1463.0,1811.6014849116787,1349.808837890625,1003.2456843646501,772.57080078125,3.0,8.6
conf3,11.4mrs0,3577.890869140625,2237.15625,0.003224631219335307,1.0,1.4500975608825684,3577.890869140625,2311.718994140625,3220.755583904069,2176.21484375,1787.4265586244314,1292.3206787109375,3.0,11.4
conf3,14.2mrs0,5590.455078125,2842.160888671875,0.004486224851974666,1.0,1.3267629146575928,5590.455078125,2954.158935546875,5031.04818438401,2826.591552734375,2796.209360484645,1797.825439453125,3.0,14.2
conf3,17.1mrs0,8050.2548828125,2825.46533203125,0.006302440551997745,1.0,1.0907334089279175,8050.2548828125,2948.376953125,7242.902027743897,2823.468994140625,4025.603817509957,2014.50341796875,3.0,17.1
conf3,19.9mrs0,10957.291015625,2497.927978515625,0.007022651735059443,1.0,0.8477288484573364,10957.291015625,2608.737548828125,9861.865412120676,2415.154052734375,5479.625446617346,1982.9599609375,3.0,19.9
conf3,22.8mrs0,14311.56640625,1671.5345458984375,0.007437653723829111,1.0,0.5717889666557312,14311.56640625,1739.3084716796875,12880.349222230294,1394.8167724609375,7158.2699370680975,1504.9771728515625,3.0,22.8
conf3,25.7mrs0,18113.07421875,960.8375244140625,0.006881991583220964,1.0,0.3340888023376465,18113.07421875,998.0179443359375,16302.372072412816,573.3041381835938,9061.513819028838,942.907470703125,3.0,25.7
conf3,28.5mrs0,22361.81640625,441.45513916015625,0.006069324690853751,1.0,0.16479669511318207,22361.81640625,464.54766845703125,20124.72592851981,136.61544799804688,11193.374983003803,449.3831787109375,3.0,28.5
conf3,31.4mrs0,27057.80078125,148.6080780029297,0.004946714596826505,1.0,0.06695859879255295,27057.80078125,167.64768981933594,24351.83441116928,-13.450258255004883,13537.875085315967,146.2258758544922,3.0,31.4
conf3,34.2mrs0,32201.025390625,38.96800231933594,0.0035335757711983705,1.0,0.023303290829062462,32201.025390625,57.4936408996582,28981.267159070107,-44.587223052978516,16102.98058393076,31.62527084350586,3.0,34.2
conf3,37.1mrs0,37791.4765625,16.150840759277344,0.0023881325661633894,1.0,0.012320758774876595,37791.4765625,32.28760528564453,34015.01923508341,-21.480310440063477,18908.700242928677,10.7593994140625,3.0,37.1
conf3,39.9mrs0,43829.171875,7.04038667678833,0.0015611978920010846,1.0,0.007145450450479984,43829.171875,19.41823387145996,39445.9095591227,-6.0728654861450195,21915.044924699818,3.244194507598877,3.0,39.9
conf3,42.8mrs0,50314.00390625,1.5524556636810303,0.0010234924620007861,1.0,0.005805653985589743,50314.00390625,11.502318382263184,45282.732112927915,1.199143648147583,25162.007513531884,0.0052138566970825195,3.0,42.8
conf4,2.9mrs0,535.0550537109375,471.998046875,0.0005737889893143974,1.0,1.5319418907165527,535.0550537109375,477.37066650390625,481.25445363509255,415.83551025390625,268.5989966507054,213.90492248535156,4.0,2.9
conf4,5.7mrs0,2140.219970703125,1749.6865234375,0.0021567364676493635,1.0,1.6727370023727417,2140.219970703125,1786.8033447265625,1925.9027099982711,1629.822021484375,1068.9129552982733,903.01171875,4.0,5.7
conf4,8.6mrs0,4815.49609375,3521.809326171875,0.003924178325609543,1.0,1.6356254816055298,4815.49609375,3620.321533203125,4332.83404794269,3375.46630859375,2409.332876394365,1968.147216796875,4.0,8.6
conf4,11.4mrs0,8560.8828125,5505.46826171875,0.005884824054565016,1.0,1.545113205909729,8560.8828125,5690.04931640625,7706.063241199537,5382.91552734375,4287.975598226874,3245.47509765625,4.0,11.4
conf4,14.2mrs0,13376.37890625,6619.03173828125,0.008890450648515152,1.0,1.353773832321167,13376.37890625,6892.8125,12036.79737356614,6589.0029296875,6684.793723824782,4294.40283203125,4.0,14.2
conf4,17.1mrs0,19261.9765625,5298.0078125,0.013144551040042987,1.0,0.9856877326965332,19261.9765625,5549.6884765625,17332.65196001569,5099.07861328125,9625.774166530628,4072.4609375,4.0,17.1
conf4,19.9mrs0,26217.693359375,3410.9912109375,0.015128564760013247,1.0,0.6485426425933838,26217.693359375,3598.04541015625,23595.18294907282,2663.890869140625,13104.9692208233,2982.244384765625,4.0,19.9
conf4,22.8mrs0,34243.53515625,2207.47021484375,0.01416712562793035,1.0,0.3974536657333374,34243.53515625,2367.427001953125,30821.605342208426,1053.6373291015625,17108.358583769466,2044.0362548828125,4.0,22.8
conf4,25.7mrs0,43339.453125,1282.806396484375,0.012440355534817496,1.0,0.22585676610469818,43339.453125,1431.7406005859375,39007.92868247316,-39.39385986328125,21669.92863924511,1200.19921875,4.0,25.7
conf4,28.5mrs0,53505.51953125,563.5440063476562,0.011706590606291515,1.0,0.11739092320203781,53505.51953125,764.67236328125,48152.547735205284,-336.86322021484375,26741.674465326923,527.4266967773438,4.0,28.5
conf4,31.4mrs0,64741.640625,121.96586608886719,0.010439730330046089,1.0,0.048501547425985336,64741.640625,685.1502685546875,58267.8750941872,-200.38723754882812,32367.581338981912,182.35848999023438,4.0,31.4
conf4,34.2mrs0,77047.921875,1.7861769199371338,0.0077191921908906815,1.0,0.023850930854678154,77047.921875,491.686279296875,69343.49927978398,-104.41992950439453,38525.68888249438,58.75458526611328,4.0,34.2
conf4,37.1mrs0,90424.3203125,1.014651894569397,0.0053935501444024765,1.0,0.016571126878261566,90424.3203125,313.8968200683594,81386.20996571619,-52.15262222290039,45221.9759247612,26.255027770996094,4.0,37.1
conf4,39.9mrs0,104870.8046875,1.473405122756958,0.0034952628979471657,1.0,0.012840498238801956,104870.8046875,196.80657958984375,94384.01545250998,-20.997142791748047,52440.42636940895,9.918088912963867,4.0,39.9
conf4,42.8mrs0,120387.2421875,5.731029987335205,0.002207991227821773,1.0,0.010567473247647285,120387.2421875,122.06399536132812,108348.12015348456,-4.238335132598877,60185.101458054465,2.103867530822754,4.0,42.8
conf5,2.9mrs0,1518.066650390625,1352.570556640625,0.0014380347370244757,1.0,1.6891783475875854,1518.066650390625,1366.71728515625,1367.2110012805665,1218.87158203125,757.4036706512427,671.2537231445312,5.0,2.9
conf5,5.7mrs0,6072.26611328125,4825.02978515625,0.0037505371860241717,1.0,1.7379705905914307,6072.26611328125,4948.08349609375,5465.753696103198,4588.93505859375,3030.1763917898743,2630.7333984375,5.0,5.7
conf5,8.6mrs0,13662.6015625,8171.453125,0.006172152826394768,1.0,1.557639718055725,13662.6015625,8475.037109375,12296.105504909245,8117.42236328125,6820.715117200368,5110.70703125,5.0,8.6
conf5,11.4mrs0,24289.07421875,5901.48388671875,0.011915945989445554,1.0,0.9907523393630981,24289.07421875,6160.8544921875,21862.299407160062,5567.2734375,12147.081282202284,4846.63818359375,5.0,11.4
conf5,14.2mrs0,37951.671875,2548.16357421875,0.011057896970736187,1.0,0.42119738459587097,37951.671875,2645.308837890625,34154.3113579302,1299.2923583984375,18981.303527172277,2501.373046875,5.0,14.2
conf5,17.1mrs0,54650.3828125,757.5045776367188,0.00799010692959017,1.0,0.13617782294750214,54650.3828125,816.5172729492188,49186.13163452132,-55.61817932128906,27325.32169246593,748.7942504882812,5.0,17.1
conf5,19.9mrs0,74385.1875,150.36122131347656,0.004324331051221176,1.0,0.035814519971609116,74385.1875,181.5797119140625,66949.39955988147,-20.38468360900879,37201.14549356972,70.52549743652344,5.0,19.9
conf5,22.8mrs0,97156.203125,27.21622085571289,0.0017479091585351665,1.0,0.009692543186247349,97156.203125,44.54561233520508,87440.0852961004,28.417564392089844,48576.83438228491,-16.205204010009766,5.0,22.8
conf5,25.7mrs0,122963.390625,9.56766128540039,0.0007415555533463528,1.0,0.007237676065415144,122963.390625,12.620816230773926,110671.38764629315,13.131010055541992,61474.340080275855,-9.450467109680176,5.0,25.7
conf5,28.5mrs0,151806.703125,10.671034812927246,0.0005219928335749918,1.0,0.007792443502694368,151806.703125,8.50637149810791,136624.12914038528,3.91809344291687,75903.6421502492,-2.6686935424804688,5.0,28.5
conf5,31.4mrs0,183686.03125,11.09724235534668,0.0005662454379790527,1.0,0.008370856754481792,183686.03125,7.812446594238281,165311.4792471545,2.3949356079101562,91848.79247327123,0.354717880487442,5.0,31.4
conf5,34.2mrs0,218601.46875,11.36898136138916,0.0006291863942784397,1.0,0.00892876461148262,218601.46875,8.047809600830078,196739.85413333683,-1.1075621843338013,109303.76874630673,1.476548671722412,5.0,34.2
conf5,37.1mrs0,256553.125,11.60750961303711,0.0006910305790370669,1.0,0.009452871978282928,256553.125,3.145738363265991,230902.4695152405,-0.0805336982011795,128252.54401647906,1.279576063156128,5.0,37.1
conf5,39.9mrs0,297540.84375,66.36692810058594,0.0007525400107225485,1.0,0.00995376706123352,297540.84375,6.246821403503418,267783.6926559619,-0.7387396097183228,148769.14983943978,-0.08266586065292358,5.0,39.9
conf5,42.8mrs0,341564.40625,67.64347839355469,0.0008132257634426683,1.0,0.010513651184737682,341564.40625,6.6768317222595215,307408.7517993844,0.9892416596412659,170773.59551317283,-1.1758126020431519,5.0,42.8
conf6,2.9mrs0,4815.49658203125,3351.6484375,0.0023503619946166564,1.0,1.4426182508468628,4815.49658203125,3410.44140625,4332.83404794269,3124.828369140625,2409.3328763943646,1766.7691650390625,6.0,2.9
conf6,5.7mrs0,19261.984375,10375.6572265625,0.007948653815342415,1.0,1.3213775157928467,19261.984375,10680.271484375,17332.65196001569,10080.8935546875,9625.774166530628,6093.3134765625,6.0,5.7
conf6,8.6mrs0,43339.45703125,11754.0888671875,0.01261139010523007,1.0,0.8667693138122559,43339.45703125,12105.771484375,39007.92868247317,10898.6357421875,21669.928639245114,7504.30078125,6.0,8.6
conf6,11.4mrs0,77047.8984375,4919.07421875,0.010445232741993438,1.0,0.27260422706604004,77047.8984375,5358.3740234375,69343.49927978397,1318.165771484375,38525.68888249438,3291.6982421875,6.0,11.4
conf6,14.2mrs0,120387.328125,1462.5745849609375,0.008834844529885887,1.0,0.09624031186103821,120387.328125,2115.1416015625,108348.12015348456,-1283.7518310546875,60185.101458054465,779.3162231445312,6.0,14.2
conf6,17.1mrs0,173357.875,29.10511016845703,0.00646913394721271,1.0,0.021861428394913673,173357.875,2393.2021484375,156029.03773990675,-242.50253295898438,86688.18149592393,110.40824127197266,6.0,17.1
conf6,19.9mrs0,235959.109375,0.006627572234719992,0.0023716707234939347,1.0,0.006627572234719992,235959.109375,772.8779907226562,212359.4228684851,21.629024505615234,117984.88104577306,-6.600825309753418,6.0,19.9
conf6,22.8mrs0,308191.34375,9.375068664550781,0.0007556723122288367,1.0,0.006654941942542791,308191.34375,177.55789184570312,277372.47945971915,22.254364013671875,154089.25485010922,-9.766536712646484,6.0,22.8
conf6,25.7mrs0,390054.9375,47.9937858581543,0.0004467589142351734,1.0,0.007239665370434523,390054.9375,-1.9985447579529136e-05,351051.4184087129,-0.3271639347076416,195021.26255377155,-3.8753623962402344,6.0,25.7
conf6,28.5mrs0,481549.40625,72.2640151977539,0.0005150362004274437,1.0,0.007922491990029812,481549.40625,-21.2974910736084,433397.81628200324,5.121629238128662,240720.91502986886,-2.309041738510132,6.0,28.5
conf6,31.4mrs0,582674.5,75.12374114990234,0.0005951251180629632,1.0,0.008702978491783142,582674.5,-24.76837921142578,524415.7039287922,8.160904884338379,291332.2337681797,-0.937726616859436,6.0,31.4
conf6,34.2mrs0,693430.6875,77.32817077636719,0.0006735696550766078,1.0,0.009468463249504566,693430.6875,-25.320955276489258,624091.8570825825,-12.64155387878418,346717.17745248356,0.44854801893234253,6.0,34.2
conf6,37.1mrs0,813818.375,79.0340576171875,0.0007473833980956682,1.0,0.010225721634924412,813818.375,-24.878141403198242,732439.487710927,-2.18841552734375,406913.79565198,1.3914369344711304,6.0,37.1
conf6,39.9mrs0,943836.3125,80.25885009765625,0.0008201189669669214,1.0,0.010983051732182503,943836.3125,-23.65778350830078,849450.596702897,8.791250228881836,471942.04301170114,1.147910475730896,6.0,39.9
conf6,42.8mrs0,1083483.0,81.4505386352539,0.0008927388954365206,1.0,0.01174002792686224,1083483.0,-21.902774810791016,975138.7700484109,4.50825834274292,541721.9442027461,1.1352382898330688,6.0,42.8
conf7,0.7mrs0,527.065673828125,456.62939453125,0.0003711663370526138,1.0,1.4613211154937744,527.065673828125,458.2630310058594,473.91621968063316,395.139892578125,263.36453612084824,204.06890869140625,7.0,0.7
conf7,1.3mrs0,2108.261962890625,1738.7685546875,0.001333078386598993,1.0,1.6069111824035645,2108.261962890625,1763.91748046875,1897.6917715829106,1587.24658203125,1055.9869479923168,874.806640625,7.0,1.3
conf7,2.0mrs0,4743.59033203125,3640.255126953125,0.002347900752635189,1.0,1.6122764348983765,4743.59033203125,3713.827880859375,4267.8767552942145,3414.09228515625,2376.300753141846,1932.4892578125,7.0,2.0
conf7,2.6mrs0,8433.048828125,5715.5185546875,0.003327908453869015,1.0,1.5462030172348022,8433.048828125,5893.7802734375,7590.071378788731,5535.9130859375,4216.32678526612,3248.438720703125,7.0,2.6
conf7,3.3mrs0,13176.63671875,7362.33837890625,0.004649214647579651,1.0,1.417542815208435,13176.63671875,7607.84228515625,11859.837548689622,7279.97314453125,6588.143149966038,4528.84033203125,7.0,3.3
conf7,3.9mrs0,18974.37109375,7305.515625,0.006251745180693634,1.0,1.1896555423736572,18974.37109375,7552.166015625,17075.21964085368,7283.103515625,9489.695432131433,5056.8291015625,7.0,3.9
conf7,4.6mrs0,25826.220703125,4618.61865234375,0.007586231963826202,1.0,0.7723658680915833,25826.220703125,4745.93701171875,23244.198063116262,4000.3623046875,12914.940964474876,3883.97265625,7.0,4.6
conf7,5.2mrs0,33732.17578125,2753.33203125,0.006605977620601386,1.0,0.47546055912971497,33732.17578125,2824.0009765625,30360.75146303515,1565.332763671875,16857.89721834385,2606.060791015625,7.0,5.2
conf7,5.9mrs0,42692.296875,1455.112060546875,0.005320510285937021,1.0,0.25442060828208923,42692.296875,1480.9620361328125,38422.11545903596,105.50277709960938,21340.604209621208,1415.206298828125,7.0,5.9
conf7,6.5mrs0,52706.5546875,617.7586669921875,0.0044172393114716695,1.0,0.1132144182920456,52706.5546875,630.6561889648438,47436.67803198665,-386.28338623046875,26345.083773045317,540.8366088867188,7.0,6.5
conf7,7.2mrs0,63774.953125,249.17300415039062,0.003572658775005067,1.0,0.045548759400844574,63774.953125,263.7912292480469,57399.22285080871,-207.4441375732422,31895.273352848093,147.5699462890625,7.0,7.2
conf7,7.8mrs0,75897.3828125,102.48876190185547,0.002634485110953997,1.0,0.021802993491292,75897.3828125,979.0134887695312,68309.77607142903,-35.33199691772461,37961.17081950312,16.055156707763672,7.0,7.8
conf7,8.5mrs0,89074.1015625,44.515769958496094,0.0015478027637444432,1.0,0.011258149519562721,89074.1015625,522.860107421875,80168.3179952503,23.049760818481445,44552.80706398467,-12.707435607910156,7.0,8.5
conf7,9.1mrs0,103304.84375,18.560327529907227,0.0008264968803133572,1.0,0.007506667170673609,103304.84375,249.7355499267578,92976.04458733957,28.543079376220703,51646.19303375397,-14.527321815490723,7.0,9.1
conf7,9.8mrs0,118589.703125,21.424579620361328,0.0004293191766318831,1.0,0.00775240920484066,118589.703125,109.13446807861328,106726.9879090113,17.13432502746582,59289.31644463686,-9.80121898651123,7.0,9.8
