conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,rchi2_sim,rchi2_obs,conf_,wide_
conf4,2.9mrs0,535.0550537109375,0.010459012351930141,7.589993577809326e-07,1.0,3.626916804932989e-05,535.0550537109375,0.011103389784693718,535.0550537109375,535.0550537109375,0.01027863658964634,0.0119711235165596,481.25445556640625,0.009670467115938663,268.5989990234375,0.005146916024386883,5.692140131948623e-16,0.0566649792214128,4.0,2.9
conf4,5.7mrs0,2140.22021484375,0.039227113127708435,7.736824593277894e-07,1.0,3.927119541913271e-05,2140.22021484375,0.04156916216015816,2140.22021484375,2140.22021484375,0.039270881563425064,0.04395540431141853,1925.9027099609375,0.03796008601784706,1068.9129638671875,0.021147385239601135,5.083942726229726e-16,0.06222417594629776,4.0,5.7
conf4,8.6mrs0,4815.49609375,0.08093654364347458,8.054383977506885e-07,1.0,3.87434265576303e-05,4815.49609375,0.08618160337209702,4815.49609375,4815.49609375,0.08150612562894821,0.09103251993656158,4332.833984375,0.08055137097835541,2409.332763671875,0.046405307948589325,5.705705388743346e-16,0.08794701033586283,4.0,8.6
conf4,11.4mrs0,8560.880859375,0.13252396881580353,8.67691188483564e-07,1.0,3.790552000282332e-05,8560.880859375,0.141147181391716,8560.880859375,8560.880859375,0.13146838545799255,0.15128974616527557,7706.0634765625,0.1335042417049408,4287.9755859375,0.07931390404701233,5.678847852202313e-16,0.17200108941491307,4.0,11.4
conf4,14.2mrs0,13376.376953125,0.18822872638702393,9.515863547891869e-07,1.0,3.6731395084643736e-05,13376.376953125,0.20147950947284698,13376.376953125,13376.376953125,0.18535609543323517,0.21851187944412231,12036.796875,0.1929423063993454,6684.7939453125,0.11898592114448547,5.508241022377078e-16,0.25356936448259204,4.0,14.2
conf4,17.1mrs0,19261.9765625,0.24193258583545685,1.0388803793902694e-06,1.0,3.5473665775498375e-05,19261.9765625,0.2592366635799408,19261.9765625,19261.9765625,0.24002379179000854,0.2794485092163086,17332.65234375,0.25028181076049805,9625.7744140625,0.1618838906288147,5.369881993396616e-16,0.22515036805158548,4.0,17.1
conf4,19.9mrs0,26217.693359375,0.28529900312423706,1.1239836447205738e-06,1.0,3.383367584319785e-05,26217.693359375,0.3074333667755127,26217.693359375,26217.693359375,0.28525638580322266,0.33073094487190247,23595.18359375,0.29643872380256653,13104.96875,0.20384365320205688,5.661373846707092e-16,0.21581953045994673,4.0,19.9
conf4,22.8mrs0,34243.53515625,0.31436222791671753,1.213384826622955e-06,1.0,3.1936593586578965e-05,34243.53515625,0.3409144878387451,34243.53515625,34243.53515625,0.3159608542919159,0.3671484887599945,30821.60546875,0.32418015599250793,17108.359375,0.24141262471675873,5.618446492025619e-16,0.22108283025781042,4.0,22.8
conf4,25.7mrs0,43339.453125,0.3256339430809021,1.3018820622303423e-06,1.0,2.9475564588210545e-05,43339.453125,0.3564887046813965,43339.453125,43339.453125,0.3290248215198517,0.385439932346344,39007.9296875,0.32956477999687195,21669.927734375,0.2682746350765228,5.750838846996178e-16,0.2398053729357686,4.0,25.7
conf4,28.5mrs0,53505.51953125,0.318752259016037,1.381463046661359e-06,1.0,2.6574454750516452e-05,53505.51953125,0.354502409696579,53505.51953125,53505.51953125,0.3249046206474304,0.38584521412849426,48152.546875,0.31331074237823486,26741.67578125,0.28277382254600525,5.743302100420094e-16,0.2713189009735164,4.0,28.5
conf4,31.4mrs0,64741.640625,0.29466673731803894,1.4406513869766917e-06,1.0,2.337381556571927e-05,64741.640625,0.3348536193370819,64741.640625,64741.640625,0.3035973310470581,0.36818480491638184,58267.875,0.27541130781173706,32367.580078125,0.2816625237464905,5.921436608935013e-16,0.31917133438906514,4.0,31.4
conf4,34.2mrs0,77047.921875,0.2583475708961487,1.4784364432388464e-06,1.0,2.005820715567097e-05,77047.921875,0.3029826283454895,77047.921875,77047.921875,0.27063921093940735,0.33780550956726074,69343.5078125,0.2232382744550705,38525.6875,0.2676914632320404,5.943073737540156e-16,0.38244031595266603,4.0,34.2
conf4,37.1mrs0,90424.3203125,0.21429237723350525,1.4819242971792354e-06,1.0,1.676135798334144e-05,90424.3203125,0.26266634464263916,90424.3203125,90424.3203125,0.22983980178833008,0.2984786033630371,81386.203125,0.16147145628929138,45221.9765625,0.2418776899576187,6.089531503159543e-16,0.4625897412996893,4.0,37.1
conf4,39.9mrs0,104870.8046875,0.16935992240905762,1.4549842367239966e-06,1.0,1.3758763088844717e-05,104870.8046875,0.2207467257976532,104870.8046875,104870.8046875,0.18795597553253174,0.2571452856063843,94384.0,0.09893712401390076,52440.42578125,0.2098194658756256,6.18289707973023e-16,0.5535078682105987,4.0,39.9
conf4,42.8mrs0,120387.2421875,0.12560175359249115,1.3984426740835262e-06,1.0,1.1192387319169939e-05,120387.2421875,0.18072082102298737,120387.2421875,120387.2421875,0.14834941923618317,0.2174888253211975,108348.1328125,0.04209680110216141,60185.09765625,0.17564968764781952,6.29419228081655e-16,0.6494365026040626,4.0,42.8
