conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,rchi2_sim,rchi2_obs,conf_,wide_
conf4,2.9mrs0,535.0550537109375,0.03253823518753052,2.0900714858910654e-06,1.0,0.0001148424853454344,535.0550537109375,0.034351445734500885,535.0550537109375,535.0550537109375,0.03196541965007782,0.036853350698947906,481.25445556640625,0.030473493039608,268.5989990234375,0.016389036551117897,5.692140131948623e-16,0.04971016089705282,4.0,2.9
conf4,5.7mrs0,2140.22021484375,0.11401747167110443,2.2976818073804383e-06,1.0,0.00011883374099852517,2140.22021484375,0.12090965360403061,2140.22021484375,2140.22021484375,0.11326942592859268,0.12888593971729279,1925.9027099609375,0.11244971305131912,1068.9129638671875,0.06374840438365936,5.083942726229726e-16,0.08008822900785412,4.0,5.7
conf4,8.6mrs0,4815.49609375,0.2314906120300293,2.6423932909308065e-06,1.0,0.0001172476913779974,4815.49609375,0.24690188467502594,4815.49609375,4815.49609375,0.2304784506559372,0.26408758759498596,4332.833984375,0.23231644928455353,2409.332763671875,0.13735075294971466,5.705705388743346e-16,0.12754083549483378,4.0,8.6
conf4,11.4mrs0,8560.880859375,0.3819583058357239,3.0222277148039054e-06,1.0,0.00011846984853036702,8560.880859375,0.4095207750797272,8560.880859375,8560.880859375,0.3774121105670929,0.44340065121650696,7706.0634765625,0.389954149723053,4287.9755859375,0.2364685833454132,5.678847852202313e-16,0.2146371976700109,4.0,11.4
conf4,14.2mrs0,13376.376953125,0.540613055229187,3.3962936027829395e-06,1.0,0.00011695457942551002,13376.376953125,0.5837949514389038,13376.376953125,13376.376953125,0.5323162078857422,0.6384900212287903,12036.796875,0.5606698989868164,6684.7939453125,0.35985034704208374,5.508241022377078e-16,0.2934780050619371,4.0,14.2
conf4,17.1mrs0,19261.9765625,0.6702169179916382,3.776607389561681e-06,1.0,0.00011442984396126121,19261.9765625,0.7290820479393005,19261.9765625,19261.9765625,0.6665273904800415,0.7954328656196594,17332.65234375,0.6963503360748291,9625.7744140625,0.4901837706565857,5.369881993396616e-16,0.28206237084009905,4.0,17.1
conf4,19.9mrs0,26217.693359375,0.7538324594497681,4.2039756009685825e-06,1.0,0.00010853158892132342,26217.693359375,0.8262465000152588,26217.693359375,26217.693359375,0.7532371878623962,0.9038274884223938,23595.18359375,0.7740704417228699,13104.96875,0.5990868210792542,5.661373846707092e-16,0.2944858298133787,4.0,19.9
conf4,22.8mrs0,34243.53515625,0.7807520031929016,4.6024711305854705e-06,1.0,0.00010127293353434652,34243.53515625,0.8670284152030945,34243.53515625,34243.53515625,0.784699559211731,0.9549235105514526,30821.60546875,0.7836239337921143,17108.359375,0.6736685633659363,5.618446492025619e-16,0.3260354378234313,4.0,22.8
conf4,25.7mrs0,43339.453125,0.7462020516395569,4.919424063431022e-06,1.0,9.14202828425914e-05,43339.453125,0.846664309501648,43339.453125,43339.453125,0.7565743327140808,0.9436366558074951,39007.9296875,0.7213618755340576,21669.927734375,0.697921633720398,5.750838846996178e-16,0.3794094244351096,4.0,25.7
conf4,28.5mrs0,53505.51953125,0.659928560256958,5.119127930919729e-06,1.0,7.88164688856341e-05,53505.51953125,0.7749645709991455,53505.51953125,53505.51953125,0.6794853806495667,0.8789933919906616,48152.546875,0.5968900918960571,26741.67578125,0.6704369783401489,5.743302100420094e-16,0.4529515421764995,4.0,28.5
conf4,31.4mrs0,64741.640625,0.5437742471694946,5.173168513674852e-06,1.0,6.546818622155115e-05,64741.640625,0.6710690855979919,64741.640625,64741.640625,0.5731180906295776,0.7795892357826233,58267.875,0.43143200874328613,32367.580078125,0.6022735238075256,5.921436608935013e-16,0.5413105674559224,4.0,31.4
conf4,34.2mrs0,77047.921875,0.411501407623291,5.100921579437341e-06,1.0,5.266235530143604e-05,77047.921875,0.5517809391021729,77047.921875,77047.921875,0.45428258180618286,0.6623175740242004,69343.5078125,0.24232269823551178,38525.6875,0.5074111819267273,5.943073737540156e-16,0.6391389031831086,4.0,34.2
conf4,37.1mrs0,90424.3203125,0.2834438979625702,4.919590256055833e-06,1.0,3.9988819480640814e-05,90424.3203125,0.43585827946662903,90424.3203125,90424.3203125,0.3409007787704468,0.5469902753829956,81386.203125,0.06424503028392792,45221.9765625,0.4054124355316162,6.089531503159543e-16,0.73633987673071,4.0,37.1
conf4,39.9mrs0,104870.8046875,0.0006372691132128239,4.644640233674548e-06,1.0,3.102630580542609e-05,104870.8046875,0.33597785234451294,104870.8046875,104870.8046875,0.24463964998722076,0.44761738181114197,94384.0,-0.07303206622600555,52440.42578125,0.31084492802619934,6.18289707973023e-16,0.821191200539145,4.0,39.9
conf4,42.8mrs0,120387.2421875,0.0005698844324797392,4.291158296737324e-06,1.0,2.960985693789553e-05,120387.2421875,0.2611955404281616,120387.2421875,120387.2421875,0.17348961532115936,0.374374657869339,108348.1328125,-0.15087836980819702,60185.09765625,0.23464231193065643,6.29419228081655e-16,0.8827102185498604,4.0,42.8
