conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,rchi2_sim,rchi2_obs,conf_,wide_
conf4,2.9mrs0,535.0550537109375,0.01055893860757351,7.643887351460787e-07,1.0,3.625372119131498e-05,535.0550537109375,0.011211425997316837,535.0550537109375,535.0550537109375,0.01038296241313219,0.012082827277481556,481.25445556640625,0.00969444029033184,268.5989990234375,0.00513696763664484,5.692140131948623e-16,0.05632697051233203,4.0,2.9
conf4,5.7mrs0,2140.22021484375,0.041084520518779755,7.685781882758974e-07,1.0,3.998961256002076e-05,2140.22021484375,0.04343351721763611,2140.22021484375,2140.22021484375,0.04119398444890976,0.045752786099910736,1925.9027099609375,0.03915846347808838,1068.9129638671875,0.021580282598733902,5.083942726229726e-16,0.05482359209649916,4.0,5.7
conf4,8.6mrs0,4815.49609375,0.08523993194103241,7.773649069652827e-07,1.0,3.97693038394209e-05,4815.49609375,0.09061487019062042,4815.49609375,4815.49609375,0.08613216131925583,0.09525050222873688,4332.833984375,0.08386915922164917,2409.332763671875,0.04779890924692154,5.705705388743346e-16,0.07429965974396066,4.0,8.6
conf4,11.4mrs0,8560.880859375,0.13643738627433777,7.875056910212226e-07,1.0,3.834199742414057e-05,8560.880859375,0.14508992433547974,8560.880859375,8560.880859375,0.13571962714195251,0.15488183498382568,7706.0634765625,0.1363377869129181,4287.9755859375,0.080573670566082,5.678847852202313e-16,0.15590399063353666,4.0,11.4
conf4,14.2mrs0,13376.376953125,0.18093711137771606,8.009340888164602e-07,1.0,3.566578743630089e-05,13376.376953125,0.19378699362277985,13376.376953125,13376.376953125,0.17833290994167328,0.21010901033878326,12036.796875,0.18451598286628723,6684.7939453125,0.1146068125963211,5.508241022377078e-16,0.2535014079454503,4.0,14.2
conf4,17.1mrs0,19261.9765625,0.195890411734581,8.152016245251094e-07,1.0,3.072253821301274e-05,19261.9765625,0.2105950564146042,19261.9765625,19261.9765625,0.19322675466537476,0.22897422313690186,17332.65234375,0.20224499702453613,9625.7744140625,0.13585248589515686,5.369881993396616e-16,0.2673317319331363,4.0,17.1
conf4,19.9mrs0,26217.693359375,0.21219713985919952,8.172476815966979e-07,1.0,2.7070929718320258e-05,26217.693359375,0.2302372008562088,26217.693359375,26217.693359375,0.21086318790912628,0.2507629990577698,23595.18359375,0.22064684331417084,13104.96875,0.15621016919612885,5.661373846707092e-16,0.2762571445603428,4.0,19.9
conf4,22.8mrs0,34243.53515625,0.13541370630264282,8.472593559446869e-07,1.0,1.8143569832318462e-05,34243.53515625,0.14972135424613953,34243.53515625,34243.53515625,0.13083986937999725,0.1703372746706009,30821.60546875,0.13238368928432465,17108.359375,0.12038431316614151,5.618446492025619e-16,0.46817792920165385,4.0,22.8
conf4,25.7mrs0,43339.453125,0.07584699988365173,8.628105864105005e-07,1.0,1.1605204235820565e-05,43339.453125,0.08867072314023972,43339.453125,43339.453125,0.0708451122045517,0.10926062613725662,39007.9296875,0.058086130768060684,21669.927734375,0.08087010681629181,5.750838846996178e-16,0.7018070465712933,4.0,25.7
conf4,28.5mrs0,53505.51953125,0.0002320527273695916,8.619799603911589e-07,1.0,1.0876296073547564e-05,53505.51953125,0.05362549051642418,53505.51953125,53505.51953125,0.03700442612171173,0.07460009306669235,48152.546875,0.013810984790325165,26741.67578125,0.05210433900356293,5.743302100420094e-16,0.8590201260325867,4.0,28.5
conf4,31.4mrs0,64741.640625,0.00023499829694628716,8.464060596332183e-07,1.0,1.0960247891489416e-05,64741.640625,0.03172197565436363,64741.640625,64741.640625,0.016862835735082626,0.053446900099515915,58267.875,-0.008863572962582111,32367.580078125,0.031228182837367058,5.921436608935013e-16,0.9419119058616936,4.0,31.4
conf4,34.2mrs0,77047.921875,0.00024013737856876105,8.205107709679327e-07,1.0,1.1112481843156274e-05,77047.921875,0.019245678558945656,77047.921875,77047.921875,0.006293846294283867,0.043369110673666,69343.5078125,-0.014940392225980759,38525.6875,0.017887985333800316,5.943073737540156e-16,0.9775770250153191,4.0,34.2
conf4,37.1mrs0,90424.3203125,0.00024767976719886065,7.966826926951422e-07,1.0,1.1214106052648276e-05,90424.3203125,0.012219451367855072,90424.3203125,90424.3203125,0.0015849795890972018,0.040731217712163925,81386.203125,-0.01458526961505413,45221.9765625,0.01020540576428175,6.089531503159543e-16,0.9910082693895738,4.0,37.1
conf4,39.9mrs0,104870.8046875,0.0002515176893211901,7.790545600762588e-07,1.0,1.127077302953694e-05,104870.8046875,0.008849172852933407,104870.8046875,104870.8046875,0.00016496569151058793,0.04620453715324402,94384.0,-0.011888640001416206,52440.42578125,0.005960623733699322,6.18289707973023e-16,0.9959251849543785,4.0,39.9
conf4,42.8mrs0,120387.2421875,0.0002515388187021017,7.681886637769731e-07,1.0,1.1260286555625498e-05,120387.2421875,0.006069262512028217,120387.2421875,120387.2421875,-8.64130379341077e-06,0.05721679702401161,108348.1328125,-0.007714186329394579,60185.09765625,0.003418124280869961,6.29419228081655e-16,0.9982134694464668,4.0,42.8
