conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,rchi2_sim,rchi2_obs,conf_,wide_
conf9,0.1mrs0,218.92173767089844,227.88162231445312,0.00011723270094552739,1.0,1.4330427646636963,218.92173767089844,225.50726318359375,218.92173767089844,218.92173767089844,224.19383239746094,226.82583618164062,197.13929748535156,178.3267364501953,106.08323669433594,83.95538330078125,6.989243089740083e-16,0.00022554986242677338,9.0,0.1
conf9,0.2mrs0,875.6868286132812,905.7691650390625,0.0004758509325342102,1.0,1.8203877210617065,875.6868286132812,903.2156982421875,875.6868286132812,875.6868286132812,892.3787231445312,914.14013671875,788.9873046875,782.7491455078125,434.8492126464844,409.10968017578125,6.155600646550057e-16,0.0019356143273503287,9.0,0.2
conf9,0.3mrs0,1970.29541015625,1977.4222412109375,0.000948379015795825,1.0,1.8998051881790161,1970.29541015625,1987.3687744140625,1970.29541015625,1970.29541015625,1953.2215576171875,2021.9114990234375,1770.875244140625,1767.4102783203125,982.8167724609375,959.5632934570312,5.875037507545825e-16,0.006003546756919908,9.0,0.3
conf9,0.5mrs0,3502.74755859375,3350.688720703125,0.0014583031337809058,1.0,1.9191216230392456,3502.74755859375,3391.503173828125,3502.74755859375,3502.74755859375,3316.85986328125,3467.2587890625,3152.85107421875,3069.80517578125,1749.918212890625,1703.021484375,6.084190869862428e-16,0.01312932852919416,9.0,0.5
conf9,0.6mrs0,5473.04150390625,4897.3056640625,0.0018515989013673114,1.0,1.8777662515640259,5473.04150390625,4993.03662109375,5473.04150390625,5473.04150390625,4869.486328125,5118.65966796875,4927.6279296875,4600.38037109375,2736.22265625,2607.087890625,5.88309885653629e-16,0.020608881577452935,9.0,0.6
conf9,0.7mrs0,7881.18212890625,6412.91796875,0.002205397085677211,1.0,1.8212287425994873,7881.18212890625,6589.80810546875,7881.18212890625,7881.18212890625,6410.16357421875,6772.77783203125,7090.84423828125,6178.89453125,3937.69287109375,3585.6865234375,5.830684594526881e-16,0.029835608259561098,9.0,0.7
conf9,0.8mrs0,10727.1630859375,7568.150390625,0.0027162385599828736,1.0,1.728225827217102,10727.1630859375,7820.1767578125,10727.1630859375,10727.1630859375,7563.65771484375,8082.4306640625,9655.736328125,7450.66650390625,5358.3583984375,4502.091796875,5.710991010074509e-16,0.04962003629033809,9.0,0.8
conf9,0.9mrs0,14010.9853515625,7890.84130859375,0.003465460467867223,1.0,1.5446771383285522,14010.9853515625,8156.46533203125,14010.9853515625,14010.9853515625,7805.609375,8517.6806640625,12611.8427734375,7875.619140625,7010.1787109375,5070.1669921875,5.644638132219642e-16,0.09362472606406148,9.0,0.9
conf9,1.0mrs0,17732.65625,6556.677734375,0.004582450093178865,1.0,1.2209656238555908,17732.65625,6741.16259765625,17732.65625,17732.65625,6275.6494140625,7229.1455078125,15955.583984375,6455.23828125,8865.1796875,4741.43994140625,5.647695230266822e-16,0.23351045794679648,9.0,1.0
conf9,1.1mrs0,21892.17578125,3982.5986328125,0.005209709521391239,1.0,0.8178434371948242,21892.17578125,4077.835693359375,21892.17578125,21892.17578125,3580.90185546875,4618.7392578125,19705.796875,3316.78759765625,10955.349609375,3427.7158203125,5.675630412602519e-16,0.5218578783559938,9.0,1.1
conf9,1.2mrs0,26489.5234375,2599.80029296875,0.004087248896898071,1.0,0.5842499136924744,26489.5234375,2635.59814453125,26489.5234375,26489.5234375,2246.322509765625,3067.43408203125,23843.234375,1349.478759765625,13244.693359375,2485.30029296875,5.641525034592561e-16,0.6419668700736286,9.0,1.2
conf9,1.4mrs0,31524.716796875,1664.0631103515625,0.002994161279620198,1.0,0.3740086257457733,31524.716796875,1672.5157470703125,31524.716796875,31524.716796875,1385.818115234375,1996.2547607421875,28368.30859375,117.5408935546875,15763.23046875,1658.9111328125,5.7816275150474765e-16,0.7284172140248559,9.0,1.4
conf9,1.5mrs0,36997.765625,1063.6085205078125,0.0025474793439210506,1.0,0.22773471474647522,36997.765625,1062.606689453125,36997.765625,36997.765625,828.4646606445312,1337.166748046875,33296.6484375,-262.65447998046875,18494.9375,1053.414306640625,5.617663748152278e-16,0.8331427062263269,9.0,1.5
conf9,1.6mrs0,42908.6640625,635.1310424804688,0.0022357352587522783,1.0,0.13850949704647064,42908.6640625,627.5638427734375,42908.6640625,42908.6640625,436.5869140625,867.4109497070312,38616.2109375,-256.3150634765625,21457.82421875,588.0599365234375,5.708304036752299e-16,0.9167762301882157,9.0,1.6
conf9,1.7mrs0,49257.37890625,358.8512268066406,0.0018541543816462459,1.0,0.08068493753671646,49257.37890625,347.9474792480469,49257.37890625,49257.37890625,202.87994384765625,549.5584106445312,44328.2109375,-79.83891296386719,24639.875,268.25848388671875,5.538532044306144e-16,0.9609505643377607,9.0,1.7
