conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,rchi2_sim,rchi2_obs,conf_,wide_
conf6,2.9mrs0,4815.49609375,4565.015625,0.0017575131801913218,1.0,1.9152019023895264,4815.49609375,4633.35888671875,4815.49609375,4815.49609375,4601.2451171875,4665.62158203125,4332.833984375,4200.98046875,2409.332763671875,2345.223388671875,5.705705388743346e-16,0.0015342055687673736,6.0,2.9
conf6,5.7mrs0,19261.982421875,16584.97265625,0.007826230327442354,1.0,1.870106816291809,19261.982421875,17021.25390625,19261.982421875,19261.982421875,16851.98828125,17191.6484375,17332.65234375,15726.880859375,9625.7744140625,9059.2724609375,5.340661663030231e-16,0.006295768756453909,6.0,5.7
conf6,8.6mrs0,43339.453125,36160.40625,0.015536865819001112,1.0,1.8821169137954712,43339.453125,37399.8671875,43339.453125,43339.453125,36974.0078125,37828.984375,39007.9296875,34668.3359375,21669.927734375,20241.326171875,5.570232976793466e-16,0.010042730562569609,6.0,8.6
conf6,11.4mrs0,77047.8984375,66637.5078125,0.017710804573085746,1.0,1.919088363647461,77047.8984375,69348.7421875,77047.8984375,77047.8984375,68658.03125,70044.1015625,69343.5078125,64294.59375,38525.6875,37263.8359375,5.54022354469501e-16,0.007801144757927716,6.0,11.4
conf6,14.2mrs0,120387.3984375,103021.5078125,0.014128019150848093,1.0,2.0033786296844482,120387.3984375,107844.546875,120387.3984375,120387.3984375,106892.703125,108802.0625,108348.1328125,101119.484375,60185.09765625,60435.58203125,5.573153506642143e-16,0.006228068274310166,6.0,14.2
conf6,17.1mrs0,173357.875,139994.1875,0.011650652409852127,1.0,2.0554451942443848,173357.875,146115.09375,173357.875,173357.875,145029.875,147205.65625,156029.015625,138320.3125,86688.171875,85852.21875,5.555192217910929e-16,0.004489893117101974,6.0,17.1
conf6,19.9mrs0,235959.109375,175837.171875,0.011934590674144435,1.0,1.9914416074752808,235959.109375,184236.890625,235959.109375,235959.109375,182868.78125,185611.65625,212359.40625,174502.5,117984.875,109805.96875,5.612414719880463e-16,0.004582813966352341,6.0,19.9
conf6,22.8mrs0,308191.34375,215789.328125,0.017208727778237367,1.0,1.7918943166732788,308191.34375,228029.796875,308191.34375,308191.34375,226133.984375,229936.203125,277372.53125,215073.796875,154089.234375,133984.625,5.676064062770352e-16,0.0059093919549588715,6.0,22.8
conf6,25.7mrs0,390054.9375,259113.609375,0.02035918379199964,1.0,1.624352216720581,390054.9375,275804.875,389756.5625,390353.03125,273035.03125,278593.21875,351051.40625,259506.25,195021.234375,160336.125,5.749870177781803e-16,0.008912801907560408,6.0,25.7
conf6,28.5mrs0,481549.40625,303753.5,0.020363769365419247,1.0,1.5973951816558838,481549.40625,323359.53125,481549.40625,481549.40625,318932.875,327826.96875,433397.6875,303831.46875,240720.90625,188444.15625,5.753918243055534e-16,0.017137882345077175,6.0,28.5
conf6,31.4mrs0,582674.5,352740.0625,0.018173252955665894,1.0,1.6857174634933472,582674.5,372502.09375,582674.5,582674.5,363687.125,381454.375,524415.75,350626.9375,291332.28125,210206.078125,5.890564849820497e-16,0.05301476169054766,6.0,31.4
conf6,34.2mrs0,693430.6875,430059.53125,0.012744306837695719,1.0,1.722259521484375,693430.6875,460741.3125,693430.6875,693430.6875,444918.375,476896.8125,624091.75,426551.6875,346717.1875,232779.390625,5.931112025752242e-16,0.11937170014383851,6.0,34.2
conf6,37.1mrs0,813818.375,458446.65625,0.013222555496289293,1.0,1.6354858875274658,813818.375,483541.5625,813818.375,813818.375,465505.90625,501975.1875,732439.3125,454067.1875,406913.8125,249170.765625,6.107469160278468e-16,0.1464554444270782,6.0,37.1
conf6,39.9mrs0,943836.3125,523146.59375,0.016841527043973407,1.0,1.5807944536209106,943836.3125,553129.25,943836.3125,943836.3125,529397.4375,577421.125,849450.125,523395.21875,471942.125,282664.375,6.118609081003613e-16,0.20675251139759032,6.0,39.9
conf6,42.8mrs0,1083483.0,395333.3125,0.02810495049238559,1.0,1.5269837379455566,1083483.0,392433.0625,1083483.0,1083483.0,375276.09375,410069.15625,975138.9375,392350.78125,541721.875,274490.1875,6.319032803542297e-16,0.18116459871174298,6.0,42.8
