conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,rchi2_sim,rchi2_obs,conf_,wide_
conf6,2.9mrs0,4815.49609375,0.08953811973333359,5.399372098583991e-07,1.0,3.96951254515443e-05,4815.49609375,0.09306959807872772,4815.49609375,4815.49609375,0.08924755454063416,0.09699922055006027,4332.833984375,0.08701048046350479,2409.332763671875,0.04868055880069733,5.705705388743346e-16,0.05201853500816145,6.0,2.9
conf6,5.7mrs0,19261.982421875,0.22028297185897827,6.298829422908102e-07,1.0,3.125498187728226e-05,19261.982421875,0.22963297367095947,19261.982421875,19261.982421875,0.21764831244945526,0.24204975366592407,17332.65234375,0.22296510636806488,9625.7744140625,0.14365625381469727,5.340661663030231e-16,0.15119681935766216,6.0,5.7
conf6,8.6mrs0,43339.453125,0.3025922179222107,8.033783508334007e-07,1.0,2.307035174453631e-05,43339.453125,0.3283299207687378,43339.453125,43339.453125,0.30331262946128845,0.3546861708164215,39007.9296875,0.30950769782066345,21669.927734375,0.22315429151058197,5.570232976793466e-16,0.36854122787152793,6.0,8.6
conf6,11.4mrs0,77047.8984375,0.41862255334854126,9.91113399669421e-07,1.0,1.9712450011866167e-05,77047.8984375,0.5093929767608643,77047.8984375,77047.8984375,0.4575729966163635,0.5649851560592651,69343.5078125,0.4667128324508667,38525.6875,0.31887373328208923,5.54022354469501e-16,0.584268035356061,6.0,11.4
conf6,14.2mrs0,120387.3984375,0.8626502156257629,1.1420669529817527e-06,1.0,2.1078050849610008e-05,120387.3984375,1.0669327974319458,120387.3984375,120387.3984375,0.9684463143348694,1.171879529953003,108348.1328125,0.8562657237052917,60185.09765625,0.5425036549568176,5.573153506642143e-16,0.5773630183079634,6.0,14.2
conf6,17.1mrs0,173357.875,1.366010069847107,1.2192067936144486e-06,1.0,2.4895105525502004e-05,173357.875,1.6256545782089233,173357.875,173357.875,1.5133471488952637,1.7433829307556152,156029.015625,1.3752437829971313,86688.171875,0.922857940196991,5.555192217910929e-16,0.42954828827308444,6.0,17.1
conf6,19.9mrs0,235959.109375,1.7837313413619995,1.2812783062864877e-06,1.0,2.8892740374431014e-05,235959.109375,2.065368175506592,235959.109375,235959.109375,1.9448902606964111,2.190722942352295,212359.40625,1.8062492609024048,117984.875,1.3552321195602417,5.612414719880463e-16,0.34791224830962114,6.0,19.9
conf6,22.8mrs0,308191.34375,2.040252447128296,1.3416658123515378e-06,1.0,3.182969885529019e-05,308191.34375,2.3465030193328857,308191.34375,308191.34375,2.218703269958496,2.479119300842285,277372.53125,2.0890088081359863,154089.234375,1.7377878427505493,5.676064062770352e-16,0.31713334169356316,6.0,22.8
conf6,25.7mrs0,390054.9375,2.138479471206665,1.3983467677919262e-06,1.0,3.293287591077387e-05,390054.9375,2.4727530479431152,389756.5625,390353.03125,2.336726665496826,2.613959312438965,351051.40625,2.2172019481658936,195021.234375,1.9838998317718506,5.749870177781803e-16,0.3217867341870825,6.0,25.7
conf6,28.5mrs0,481549.40625,2.0953450202941895,1.4500614965614778e-06,1.0,3.204490712960251e-05,481549.40625,2.4634861946105957,481549.40625,481549.40625,2.3185417652130127,2.6143481731414795,433397.6875,2.191801071166992,240720.90625,2.0673534870147705,5.753918243055534e-16,0.35268501916604456,6.0,28.5
conf6,31.4mrs0,582674.5,1.928558588027954,1.4901329655574736e-06,1.0,2.9504421036108397e-05,582674.5,2.342564821243286,582674.5,582674.5,2.188514232635498,2.5036730766296387,524415.75,2.0029423236846924,291332.28125,2.0080807209014893,5.890564849820497e-16,0.40646604245886253,6.0,31.4
conf6,34.2mrs0,693430.6875,1.6736482381820679,1.5097608876257238e-06,1.0,2.5779823772609234e-05,693430.6875,2.153181552886963,693430.6875,693430.6875,1.9896680116653442,2.3254177570343018,624091.75,1.6558473110198975,346717.1875,1.8494271039962769,5.931112025752242e-16,0.4795783114807758,6.0,34.2
conf6,37.1mrs0,813818.375,1.3639812469482422,1.5129121425075444e-06,1.0,2.1276031475281343e-05,813818.375,1.9635264873504639,813818.375,813818.375,1.7872236967086792,2.151059865951538,732439.3125,1.1978505849838257,406913.8125,1.6398191452026367,6.107469160278468e-16,0.5660690257228768,6.0,37.1
conf6,39.9mrs0,943836.3125,1.0529311895370483,1.5049380990113928e-06,1.0,1.6593223335803486e-05,943836.3125,1.878096103668213,943836.3125,943836.3125,1.6774839162826538,2.0940983295440674,849450.125,0.7290562987327576,471942.125,1.4206604957580566,6.118609081003613e-16,0.6524755863539008,6.0,39.9
conf6,42.8mrs0,1083483.0,0.7312338352203369,1.4856528438865927e-06,1.0,1.2316772881604265e-05,1083483.0,1.842185139656067,1083483.0,1083483.0,1.609344244003296,2.0964531898498535,975138.9375,0.288749635219574,541721.875,1.1997109651565552,6.319032803542297e-16,0.7287379071653836,6.0,42.8
