conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf0,4.8mrs0,5.0,4.824766635894775,0.0013576468803208003,1.0,0.16254881024360657,,,,,,,5.0,4.490200996398926,5.0,2.4920783042907715,0.0,4.8
conf0,9.6mrs0,21.0,19.265239715576172,0.00970251759157468,1.0,0.6037282943725586,,,,,,,21.0,18.707321166992188,21.0,11.19919204711914,0.0,9.6
conf0,14.3mrs0,49.0,42.8572998046875,0.029957599477638965,1.0,1.1224086284637451,,,,,,,49.0,42.23348617553711,49.0,25.432369232177734,0.0,14.3
conf0,19.1mrs0,89.0,75.1960220336914,0.05016688569347697,1.0,1.5206332206726074,,,,,,,89.0,76.90106964111328,89.0,48.78931427001953,0.0,19.1
conf0,23.9mrs0,137.0,114.60026550292969,0.06469596508819325,1.0,1.6900662183761597,,,,,,,137.0,116.91886901855469,137.0,76.88874053955078,0.0,23.9
conf0,28.7mrs0,197.0,159.12448120117188,0.07770438493779985,1.0,1.7117807865142822,,,,,,,197.0,163.7427978515625,197.0,114.55575561523438,0.0,28.7
conf0,33.5mrs0,277.0,204.49261474609375,0.1095319152546277,1.0,1.6698766946792603,,,,,,,277.0,217.35565185546875,277.0,162.40415954589844,0.0,33.5
conf0,38.3mrs0,357.0,251.64630126953125,0.12875492623205986,1.0,1.6342267990112305,,,,,,,357.0,269.5527648925781,357.0,214.51820373535156,0.0,38.3
conf0,43.0mrs0,457.0,305.48321533203125,0.14470665734252003,1.0,1.5689934492111206,,,,,,,457.0,326.9896545410156,457.0,271.3831787109375,0.0,43.0
conf0,47.8mrs0,561.0,345.46746826171875,0.16815781831495846,1.0,1.5040757656097412,,,,,,,561.0,376.60986328125,561.0,325.7100830078125,0.0,47.8
conf0,52.6mrs0,673.0,339.2943115234375,0.19383945963918087,1.0,1.332659125328064,,,,,,,673.0,371.7908935546875,673.0,348.427490234375,0.0,52.6
conf0,57.4mrs0,805.0,267.7738952636719,0.25533117901227664,1.0,1.1136789321899414,,,,,,,805.0,317.91082763671875,805.0,324.5572204589844,0.0,57.4
conf0,62.2mrs0,949.0,32.9628791809082,0.32249651611996644,1.0,1.2980135679244995,,,,,,,949.0,216.23565673828125,949.0,267.7135009765625,0.0,62.2
conf0,67.0mrs0,1101.0,43.56167984008789,0.3622691481932322,1.0,1.4889392852783203,,,,,,,1101.0,87.25467681884766,1101.0,178.24998474121094,0.0,67.0
conf0,71.7mrs0,1265.0,50.825801849365234,0.3117109160496259,1.0,1.5403664112091064,,,,,,,1265.0,45.44438552856445,1265.0,147.19375610351562,0.0,71.7
