conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf4,2.9mrs0,373.0,378.38153076171875,0.0022232707768325283,1.0,2.0044567584991455,,,,,,,373.0,362.1492919921875,373.0,262.0020446777344,4.0,2.9
conf4,5.7mrs0,1481.0,1460.3128662109375,0.004850817291089683,1.0,1.995285153388977,,,,,,,1481.0,1441.254638671875,1481.0,1258.7265625,4.0,5.7
conf4,8.6mrs0,3341.0,3211.975830078125,0.008043176553678087,1.0,1.973500370979309,,,,,,,3341.0,3191.7373046875,3341.0,2944.355712890625,4.0,8.6
conf4,11.4mrs0,5957.0,5633.080078125,0.012263251051501401,1.0,1.9556231498718262,,,,,,,5957.0,5611.5087890625,5957.0,5287.4169921875,4.0,11.4
conf4,14.2mrs0,9265.0,8624.716796875,0.016983997399591805,1.0,1.9672333002090454,,,,,,,9265.0,8604.15625,9265.0,8223.00390625,4.0,14.2
conf4,17.1mrs0,13373.0,12259.970703125,0.02235540637682271,1.0,1.9835524559020996,,,,,,,13373.0,12238.173828125,13373.0,11803.576171875,4.0,17.1
conf4,19.9mrs0,18197.0,16555.9765625,0.02616744423520343,1.0,1.9887285232543945,,,,,,,18197.0,16532.126953125,18197.0,16016.505859375,4.0,19.9
conf4,22.8mrs0,23717.0,21327.26953125,0.030527519561978182,1.0,2.057619333267212,,,,,,,23717.0,21311.5703125,23717.0,20776.8984375,4.0,22.8
conf4,25.7mrs0,30041.0,26416.802734375,0.03653420374582983,1.0,2.0745277404785156,,,,,,,30041.0,26417.546875,30041.0,25877.6484375,4.0,25.7
conf4,28.5mrs0,37065.0,31510.84765625,0.043754588831079494,1.0,2.0287814140319824,,,,,,,37065.0,31524.78515625,37065.0,30970.556640625,4.0,28.5
conf4,31.4mrs0,44885.0,36107.8125,0.0526356943543601,1.0,2.07132887840271,,,,,,,44885.0,36117.671875,44885.0,35650.421875,4.0,31.4
conf4,34.2mrs0,53457.0,41307.1875,0.0582547601965537,1.0,2.083383083343506,,,,,,,53457.0,41325.4296875,53457.0,40885.9765625,4.0,34.2
conf4,37.1mrs0,62697.0,43982.4609375,0.07037969013908708,1.0,2.159745454788208,,,,,,,62697.0,43950.921875,62697.0,43686.3359375,4.0,37.1
conf4,39.9mrs0,72749.0,48129.4765625,0.0760974873398461,1.0,2.0294058322906494,,,,,,,72749.0,48087.4765625,72749.0,47850.19140625,4.0,39.9
conf4,42.8mrs0,83445.0,49702.37109375,0.08955598101347019,1.0,1.9444724321365356,,,,,,,83445.0,49672.92578125,83445.0,49502.23046875,4.0,42.8
