conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf10,0.2mrs0,633.0,645.7719116210938,0.00013367448992965776,1.0,1.9779777526855469,,,,,,,633.0,610.5872192382812,633.0,463.6872253417969,10.0,0.2
conf10,0.3mrs0,2537.0,2583.15966796875,0.00020734065120104784,1.0,2.0055155754089355,,,,,,,2537.0,2523.078125,2537.0,2234.60009765625,10.0,0.3
conf10,0.5mrs0,5713.0,5809.38134765625,0.0002687554346697281,1.0,2.002523422241211,,,,,,,5713.0,5726.1572265625,5713.0,5309.6806640625,10.0,0.5
conf10,0.7mrs0,10137.0,10292.564453125,0.0003232947274443341,1.0,2.001095771789551,,,,,,,10137.0,10182.9404296875,10137.0,9629.1015625,10.0,0.7
conf10,0.9mrs0,15853.0,16074.390625,0.00037635004750495625,1.0,1.9983241558074951,,,,,,,15853.0,15948.0048828125,15853.0,15261.380859375,10.0,0.9
conf10,1.0mrs0,22853.0,23127.794921875,0.00043299261480874617,1.0,1.997953176498413,,,,,,,22853.0,22985.15234375,22853.0,22159.966796875,10.0,1.0
conf10,1.2mrs0,31101.0,31374.900390625,0.0004983032932045604,1.0,1.9947155714035034,,,,,,,31101.0,31215.828125,31101.0,30272.65625,10.0,1.2
conf10,1.4mrs0,40597.0,40784.9375,0.0005823397771780275,1.0,1.989700198173523,,,,,,,40597.0,40616.734375,40597.0,39567.78515625,10.0,1.4
conf10,1.5mrs0,51357.0,51248.3125,0.0006980618175034431,1.0,1.984605312347412,,,,,,,51357.0,51075.29296875,51357.0,49910.74609375,10.0,1.5
conf10,1.7mrs0,63433.0,62631.21484375,0.000872743634404892,1.0,1.9687597751617432,,,,,,,63433.0,62454.08984375,63433.0,61172.97265625,10.0,1.7
conf10,1.9mrs0,76801.0,74842.25,0.0010909955615936264,1.0,1.961295247077942,,,,,,,76801.0,74667.2890625,76801.0,73293.640625,10.0,1.9
conf10,2.0mrs0,91393.0,86924.1484375,0.004194514171910306,1.0,1.9482171535491943,,,,,,,91393.0,86823.3046875,91393.0,85448.734375,10.0,2.0
conf10,2.2mrs0,107233.0,98889.9140625,0.00482186438646786,1.0,1.937805414199829,,,,,,,107233.0,98800.3359375,107233.0,97392.625,10.0,2.2
conf10,2.4mrs0,124329.0,109466.4140625,0.0056074355245442865,1.0,1.9260213375091553,,,,,,,124329.0,109387.9140625,124329.0,107979.265625,10.0,2.4
conf10,2.6mrs0,142749.0,117576.7734375,0.006543571846354877,1.0,1.9101440906524658,,,,,,,142749.0,117505.21875,142749.0,116130.2109375,10.0,2.6
