conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf8,0.4mrs0,593.0,644.832763671875,0.0013087250358035458,1.0,2.0403077602386475,,,,,,,593.0,593.8012084960938,593.0,428.802734375,8.0,0.4
conf8,0.8mrs0,2377.0,2500.849609375,0.0024519945464826646,1.0,2.0866777896881104,,,,,,,2377.0,2433.06005859375,2377.0,2118.651123046875,8.0,0.8
conf8,1.1mrs0,5345.0,5535.26171875,0.004006099021726782,1.0,2.0945992469787598,,,,,,,5345.0,5456.1484375,5345.0,5006.333984375,8.0,1.1
conf8,1.5mrs0,9465.0,9666.943359375,0.005851608679257756,1.0,2.0960707664489746,,,,,,,9465.0,9586.068359375,9465.0,9014.94140625,8.0,1.5
conf8,1.9mrs0,14833.0,14912.1494140625,0.008204154206294296,1.0,2.2065658569335938,,,,,,,14833.0,14831.8857421875,14833.0,14160.404296875,8.0,1.9
conf8,2.3mrs0,21361.0,21015.1640625,0.01135680428093093,1.0,2.2174291610717773,,,,,,,21361.0,20942.2734375,21361.0,20233.953125,8.0,2.3
conf8,2.6mrs0,29081.0,27909.34375,0.015363819450794992,1.0,2.2758142948150635,,,,,,,29081.0,27839.0234375,29081.0,27058.638671875,8.0,2.6
conf8,3.0mrs0,37945.0,35446.578125,0.020022321576005975,1.0,2.2314963340759277,,,,,,,37945.0,35385.90234375,37945.0,34568.1875,8.0,3.0
conf8,3.4mrs0,48033.0,43718.6171875,0.024739697437882204,1.0,2.241441488265991,,,,,,,48033.0,43658.30859375,48033.0,42799.5078125,8.0,3.4
conf8,3.8mrs0,59345.0,52117.37109375,0.0299370479344961,1.0,2.3806419372558594,,,,,,,59345.0,52095.71875,59345.0,51292.734375,8.0,3.8
conf8,4.1mrs0,71741.0,60613.328125,0.03504349057721049,1.0,2.295680522918701,,,,,,,71741.0,60613.48046875,71741.0,59796.5,8.0,4.1
conf8,4.5mrs0,85401.0,68152.2578125,0.04000547592056942,1.0,2.3413546085357666,,,,,,,85401.0,68127.5390625,85401.0,67516.4375,8.0,4.5
conf8,4.9mrs0,100257.0,69920.671875,0.04651932645772312,1.0,2.224740743637085,,,,,,,100257.0,69558.03125,100257.0,69534.1796875,8.0,4.9
conf8,5.3mrs0,116281.0,59435.7890625,0.05535266248445908,1.0,2.1340625286102295,,,,,,,116281.0,58190.65234375,116281.0,59287.69140625,8.0,5.3
conf8,5.7mrs0,133437.0,41095.00390625,0.05856782189191087,1.0,2.083137273788452,,,,,,,133437.0,39298.3125,133437.0,41119.87109375,8.0,5.7
