conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf1,2.9mrs0,25.0,25.28170394897461,5.117765218817218e-05,1.0,0.7084546685218811,,,,,,,25.0,23.146821975708008,25.0,13.203998565673828,1.0,2.9
conf1,5.7mrs0,109.0,110.55661010742188,0.00011161464859652559,1.0,1.6913148164749146,,,,,,,109.0,101.82763671875,109.0,62.34376525878906,1.0,5.7
conf1,8.6mrs0,241.0,241.30368041992188,0.00016014376881689512,1.0,1.904219627380371,,,,,,,241.0,229.34254455566406,241.0,164.91070556640625,1.0,8.6
conf1,11.4mrs0,437.0,434.9676818847656,0.0002838907999483467,1.0,2.0566983222961426,,,,,,,437.0,420.140380859375,437.0,332.7420959472656,1.0,11.4
conf1,14.2mrs0,673.0,667.483154296875,0.00034652807074518166,1.0,2.0481131076812744,,,,,,,673.0,652.419921875,673.0,548.118896484375,1.0,14.2
conf1,17.1mrs0,981.0,963.0106811523438,0.0004967195806441501,1.0,2.0124504566192627,,,,,,,981.0,947.6848754882812,981.0,819.562744140625,1.0,17.1
conf1,19.9mrs0,1353.0,1312.216552734375,0.0007564497781829406,1.0,2.047419786453247,,,,,,,1353.0,1296.5789794921875,1353.0,1152.91943359375,1.0,19.9
conf1,22.8mrs0,1757.0,1646.10546875,0.0012868938539474524,1.0,1.9572317600250244,,,,,,,1757.0,1632.603759765625,1757.0,1479.546142578125,1.0,22.8
conf1,25.7mrs0,2217.0,1987.416259765625,0.002069192023461848,1.0,1.8171491622924805,,,,,,,2217.0,1979.6353759765625,2217.0,1826.6741943359375,1.0,25.7
conf1,28.5mrs0,2733.0,2389.80078125,0.0024946416910268995,1.0,1.799970269203186,,,,,,,2733.0,2381.951171875,2733.0,2222.115234375,1.0,28.5
conf1,31.4mrs0,3313.0,2890.235595703125,0.002556813940701114,1.0,1.8281913995742798,,,,,,,3313.0,2882.1318359375,3313.0,2694.3359375,1.0,31.4
conf1,34.2mrs0,3945.0,3418.71826171875,0.002795310359876683,1.0,1.809704303741455,,,,,,,3945.0,3409.909423828125,3945.0,3204.7138671875,1.0,34.2
conf1,37.1mrs0,4637.0,3548.282958984375,0.004886960267132542,1.0,1.6925790309906006,,,,,,,4637.0,3544.939453125,4637.0,3356.890625,1.0,37.1
conf1,39.9mrs0,5377.0,3144.798828125,0.009120853965551099,1.0,1.4562928676605225,,,,,,,5377.0,3139.7529296875,5377.0,3001.780029296875,1.0,39.9
conf1,42.8mrs0,6149.0,2105.885986328125,0.01525247603934951,1.0,1.1984174251556396,,,,,,,6149.0,2024.17138671875,6149.0,1946.7286376953125,1.0,42.8
