conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf9,0.1mrs0,145.0,169.97381591796875,0.0006066781119810211,1.0,1.6596887111663818,,,,,,,145.0,137.81143188476562,145.0,80.66656494140625,9.0,0.1
conf9,0.2mrs0,601.0,667.7670288085938,0.0012209641542075614,1.0,2.1036505699157715,,,,,,,601.0,610.438232421875,601.0,465.6476135253906,9.0,0.2
conf9,0.3mrs0,1361.0,1474.1566162109375,0.0017492388505565707,1.0,2.1302967071533203,,,,,,,1361.0,1405.82177734375,1361.0,1200.609130859375,9.0,0.3
conf9,0.5mrs0,2425.0,2583.708984375,0.002320470676765293,1.0,2.149197816848755,,,,,,,2425.0,2511.583984375,2425.0,2248.386962890625,9.0,0.5
conf9,0.6mrs0,3793.0,3991.041015625,0.0029922419941479737,1.0,2.1343894004821777,,,,,,,3793.0,3919.430908203125,3793.0,3598.983642578125,9.0,0.6
conf9,0.7mrs0,5457.0,5663.9599609375,0.003787660171321643,1.0,2.1626384258270264,,,,,,,5457.0,5595.1279296875,5457.0,5232.29931640625,9.0,0.7
conf9,0.8mrs0,7425.0,7586.2490234375,0.004704531147411939,1.0,2.1579980850219727,,,,,,,7425.0,7521.095703125,7425.0,7111.7236328125,9.0,0.8
conf9,0.9mrs0,9721.0,9736.375,0.005832199732322274,1.0,2.2129297256469727,,,,,,,9721.0,9681.416015625,9721.0,9245.2080078125,9.0,0.9
conf9,1.0mrs0,12289.0,11971.3232421875,0.007234929541020651,1.0,2.214185953140259,,,,,,,12289.0,11921.40625,12289.0,11484.26171875,9.0,1.0
conf9,1.1mrs0,15193.0,14266.2236328125,0.008959718213520092,1.0,2.1948649883270264,,,,,,,15193.0,14225.7802734375,15193.0,13800.8671875,9.0,1.1
conf9,1.2mrs0,18361.0,16402.05859375,0.011156504749409683,1.0,2.161635637283325,,,,,,,18361.0,16360.90625,18361.0,15951.19921875,9.0,1.2
conf9,1.4mrs0,21853.0,17982.16015625,0.013934639402883718,1.0,2.3132810592651367,,,,,,,21853.0,17929.431640625,21853.0,17634.9140625,9.0,1.4
conf9,1.5mrs0,25653.0,18496.44140625,0.01746453677372381,1.0,2.0301194190979004,,,,,,,25653.0,18370.58203125,25653.0,18239.056640625,9.0,1.5
conf9,1.6mrs0,29749.0,17228.18359375,0.021913705608275397,1.0,1.8522623777389526,,,,,,,29749.0,16978.162109375,29749.0,17066.619140625,9.0,1.6
conf9,1.7mrs0,34165.0,14230.078125,0.026472698995265668,1.0,1.6785621643066406,,,,,,,34165.0,13807.607421875,34165.0,14093.6767578125,9.0,1.7
