conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf9,0.1mrs0,145.0,148.70913696289062,6.121255300134781e-05,1.0,1.4547955989837646,,,,,,,145.0,131.57936096191406,145.0,75.63187408447266,9.0,0.1
conf9,0.2mrs0,601.0,613.891357421875,0.00011327227608530633,1.0,1.9686217308044434,,,,,,,601.0,576.4771728515625,601.0,424.1144714355469,9.0,0.2
conf9,0.3mrs0,1361.0,1388.1728515625,0.00014380920610071612,1.0,2.0019874572753906,,,,,,,1361.0,1336.5380859375,1361.0,1115.805419921875,9.0,0.3
conf9,0.5mrs0,2425.0,2469.624267578125,0.000175139944906844,1.0,2.001190662384033,,,,,,,2425.0,2408.69921875,2425.0,2110.2568359375,9.0,0.5
conf9,0.6mrs0,3793.0,3858.41259765625,0.0001996483207220828,1.0,2.0004043579101562,,,,,,,3793.0,3787.1513671875,3793.0,3422.2734375,9.0,0.6
conf9,0.7mrs0,5457.0,5543.5693359375,0.00022018985320331472,1.0,1.9988353252410889,,,,,,,5457.0,5461.74560546875,5457.0,5028.2265625,9.0,0.7
conf9,0.8mrs0,7425.0,7530.05078125,0.00023918557987520094,1.0,1.9992949962615967,,,,,,,7425.0,7438.10205078125,7425.0,6942.44140625,9.0,0.8
conf9,0.9mrs0,9721.0,9836.162109375,0.0002579473073313526,1.0,1.9930270910263062,,,,,,,9721.0,9738.8125,9721.0,9171.619140625,9.0,0.9
conf9,1.0mrs0,12289.0,12397.83203125,0.0002859333201172587,1.0,1.991122841835022,,,,,,,12289.0,12292.73828125,12289.0,11667.26953125,9.0,1.0
conf9,1.1mrs0,15193.0,15265.8662109375,0.00032147979880472164,1.0,1.9868836402893066,,,,,,,15193.0,15156.5380859375,15193.0,14469.302734375,9.0,1.1
conf9,1.2mrs0,18361.0,18319.1640625,0.00037937861784498496,1.0,1.9741765260696411,,,,,,,18361.0,18209.791015625,18361.0,17464.814453125,9.0,1.2
conf9,1.4mrs0,21853.0,21533.298828125,0.00047917986587271363,1.0,1.9606268405914307,,,,,,,21853.0,21429.66796875,21853.0,20638.7890625,9.0,1.4
conf9,1.5mrs0,25653.0,24815.11328125,0.0006154213030353132,1.0,1.9363858699798584,,,,,,,25653.0,24721.326171875,25653.0,23901.1171875,9.0,1.5
conf9,1.6mrs0,29749.0,28128.322265625,0.0007637026751356211,1.0,1.9097384214401245,,,,,,,29749.0,28040.453125,29749.0,27176.8359375,9.0,1.6
conf9,1.7mrs0,34165.0,31348.787109375,0.0009371163310652025,1.0,1.8820658922195435,,,,,,,34165.0,31269.916015625,34165.0,30383.935546875,9.0,1.7
