conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf8,0.4mrs0,593.0,655.1474609375,0.00034611219679326396,1.0,2.040998935699463,,,,,,,593.0,591.3690185546875,593.0,413.6512451171875,8.0,0.4
conf8,0.8mrs0,2377.0,2533.97216796875,0.0006322569921375769,1.0,2.0891366004943848,,,,,,,2377.0,2445.42333984375,2377.0,2086.049072265625,8.0,0.8
conf8,1.1mrs0,5345.0,5615.07080078125,0.0009634466149360864,1.0,2.0713908672332764,,,,,,,5345.0,5512.7705078125,5345.0,4989.7275390625,8.0,1.1
conf8,1.5mrs0,9465.0,9839.87890625,0.0013550284882114139,1.0,2.0674569606781006,,,,,,,9465.0,9730.88671875,9465.0,9058.87109375,8.0,1.5
conf8,1.9mrs0,14833.0,15252.158203125,0.0017526088189778997,1.0,2.0474202632904053,,,,,,,14833.0,15146.7578125,14833.0,14334.7275390625,8.0,1.9
conf8,2.3mrs0,21361.0,21695.1796875,0.00225477070445018,1.0,2.0320656299591064,,,,,,,21361.0,21597.552734375,21361.0,20679.30859375,8.0,2.3
conf8,2.6mrs0,29081.0,29123.041015625,0.0028365962270360773,1.0,2.005924940109253,,,,,,,29081.0,29031.3828125,29081.0,28012.1015625,8.0,2.6
conf8,3.0mrs0,37945.0,37458.44921875,0.003437302547857366,1.0,1.9976496696472168,,,,,,,37945.0,37374.5703125,37945.0,36260.2734375,8.0,3.0
conf8,3.4mrs0,48033.0,46759.5078125,0.004068369479443595,1.0,1.9931206703186035,,,,,,,48033.0,46679.5546875,48033.0,45458.640625,8.0,3.4
conf8,3.8mrs0,59345.0,56870.47265625,0.004765070451056233,1.0,1.9893717765808105,,,,,,,59345.0,56807.828125,59345.0,55517.17578125,8.0,3.8
conf8,4.1mrs0,71741.0,67581.8359375,0.005479301126778672,1.0,1.9752329587936401,,,,,,,71741.0,67528.765625,71741.0,66146.3359375,8.0,4.1
conf8,4.5mrs0,85401.0,78933.21875,0.006188285870608774,1.0,1.9520750045776367,,,,,,,85401.0,78885.2734375,85401.0,77455.5234375,8.0,4.5
conf8,4.9mrs0,100257.0,90645.578125,0.006868977723094552,1.0,1.9580886363983154,,,,,,,100257.0,90610.0390625,100257.0,89166.3984375,8.0,4.9
conf8,5.3mrs0,116281.0,102189.84375,0.0075709860713502565,1.0,1.9440447092056274,,,,,,,116281.0,102159.046875,116281.0,100770.9765625,8.0,5.3
conf8,5.7mrs0,133437.0,112688.25,0.008211039470328287,1.0,1.8942091464996338,,,,,,,133437.0,112642.90625,133437.0,111375.2734375,8.0,5.7
