conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf5,2.9mrs0,1049.0,1077.9893798828125,0.0031708960588462307,1.0,2.0465407371520996,,,,,,,1049.0,1050.0035400390625,1049.0,878.0676879882812,5.0,2.9
conf5,5.7mrs0,4197.0,4134.80859375,0.007943161759251931,1.0,2.00374174118042,,,,,,,4197.0,4106.69189453125,4197.0,3812.59033203125,5.0,5.7
conf5,8.6mrs0,9449.0,9027.587890625,0.014178755945579661,1.0,1.9840458631515503,,,,,,,9449.0,8999.421875,9449.0,8585.455078125,5.0,8.6
conf5,11.4mrs0,16841.0,15478.6044921875,0.021479924999058066,1.0,1.9949849843978882,,,,,,,16841.0,15465.6025390625,16841.0,14986.3369140625,5.0,11.4
conf5,14.2mrs0,26317.0,22726.03125,0.029839443293157544,1.0,1.9636509418487549,,,,,,,26317.0,22728.361328125,26317.0,22219.908203125,5.0,14.2
conf5,17.1mrs0,37889.0,30550.392578125,0.03994052674787699,1.0,1.9819060564041138,,,,,,,37889.0,30560.939453125,37889.0,29995.421875,5.0,17.1
conf5,19.9mrs0,51577.0,40338.6484375,0.053017662540512864,1.0,1.9971586465835571,,,,,,,51577.0,40364.0234375,51577.0,39635.2109375,5.0,19.9
conf5,22.8mrs0,67373.0,53654.22265625,0.061715118678939,1.0,2.181584358215332,,,,,,,67373.0,53088.23046875,67373.0,52270.125,5.0,22.8
conf5,25.7mrs0,85217.0,67223.109375,0.06827978195377461,1.0,2.386582851409912,,,,,,,85217.0,65920.7734375,85217.0,64969.84765625,5.0,25.7
conf5,28.5mrs0,105233.0,77387.640625,0.08153744380483463,1.0,2.8996503353118896,,,,,,,105233.0,75227.734375,105233.0,74279.2890625,5.0,28.5
conf5,31.4mrs0,127365.0,80444.859375,0.10191530680105604,1.0,3.066650390625,,,,,,,127365.0,79943.171875,127365.0,79345.7578125,5.0,31.4
conf5,34.2mrs0,151537.0,84468.25,0.11422972959327732,1.0,2.8032305240631104,,,,,,,151537.0,86425.90625,151537.0,86005.7421875,5.0,34.2
conf5,37.1mrs0,177853.0,85729.7265625,0.13254959938965016,1.0,3.1728174686431885,,,,,,,177853.0,88818.8125,177853.0,88877.53125,5.0,37.1
conf5,39.9mrs0,206293.0,76131.15625,0.1568718342871717,1.0,3.587580919265747,,,,,,,206293.0,83919.75,206293.0,84236.15625,5.0,39.9
conf5,42.8mrs0,236785.0,66474.984375,0.1756641189427711,1.0,3.340057134628296,,,,,,,236785.0,79925.9453125,236785.0,80198.0546875,5.0,42.8
