conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf8,0.4mrs0,593.0,605.2835693359375,0.00017959830309728314,1.0,1.9608161449432373,,,,,,,593.0,572.8053588867188,593.0,416.4010925292969,8.0,0.4
conf8,0.8mrs0,2377.0,2419.36767578125,0.00028491259940034773,1.0,2.0051398277282715,,,,,,,2377.0,2364.16845703125,2377.0,2059.46337890625,8.0,0.8
conf8,1.1mrs0,5345.0,5432.5048828125,0.0004227818693885408,1.0,2.0457255840301514,,,,,,,5345.0,5357.361328125,5345.0,4909.8134765625,8.0,1.1
conf8,1.5mrs0,9465.0,9605.1826171875,0.0005427877393541756,1.0,2.042093276977539,,,,,,,9465.0,9514.3369140625,9465.0,8927.9150390625,8.0,1.5
conf8,1.9mrs0,14833.0,15023.80078125,0.0007818539032549076,1.0,2.158332109451294,,,,,,,14833.0,14914.5263671875,14833.0,14189.2587890625,8.0,1.9
conf8,2.3mrs0,21361.0,21569.2578125,0.001106869105294369,1.0,2.1942009925842285,,,,,,,21361.0,21441.01171875,21361.0,20618.28125,8.0,2.3
conf8,2.6mrs0,29081.0,29254.9140625,0.001524378678504972,1.0,2.2623848915100098,,,,,,,29081.0,29105.154296875,29081.0,28154.296875,8.0,2.6
conf8,3.0mrs0,37945.0,37889.421875,0.002115907638972924,1.0,2.212449550628662,,,,,,,37945.0,37746.44921875,37945.0,36674.1875,8.0,3.0
conf8,3.4mrs0,48033.0,47660.984375,0.00272601293548445,1.0,2.2522852420806885,,,,,,,48033.0,47501.78125,48033.0,46313.015625,8.0,3.4
conf8,3.8mrs0,59345.0,58256.54296875,0.0035635677134589344,1.0,2.2785873413085938,,,,,,,59345.0,58103.015625,59345.0,56787.7734375,8.0,3.8
conf8,4.1mrs0,71741.0,70997.9453125,0.00415603525975404,1.0,2.38759446144104,,,,,,,71741.0,69667.3046875,71741.0,68250.921875,8.0,4.1
conf8,4.5mrs0,85401.0,82208.3828125,0.004939963958931755,1.0,2.3048481941223145,,,,,,,85401.0,81849.6640625,85401.0,80355.1796875,8.0,4.5
conf8,4.9mrs0,100257.0,93751.8125,0.006010082976074581,1.0,2.3094892501831055,,,,,,,100257.0,93533.1015625,100257.0,91935.1171875,8.0,4.9
conf8,5.3mrs0,116281.0,101600.7109375,0.007832905022386765,1.0,2.5214474201202393,,,,,,,116281.0,101176.0546875,116281.0,99702.7265625,8.0,5.3
conf8,5.7mrs0,133437.0,100355.4296875,0.010628127530077715,1.0,2.2686655521392822,,,,,,,133437.0,99669.71875,133437.0,98473.3984375,8.0,5.7
