conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf6,2.9mrs0,3341.0,3392.40234375,0.0004814186295292083,1.0,2.0026397705078125,,,,,,,3341.0,3342.24072265625,3341.0,3040.6875,6.0,2.9
conf6,5.7mrs0,13373.0,13419.5791015625,0.0014391138173097586,1.0,2.0157928466796875,,,,,,,13373.0,13341.98046875,13373.0,12756.134765625,6.0,5.7
conf6,8.6mrs0,30041.0,29332.3984375,0.003863342499263695,1.0,2.0496792793273926,,,,,,,30041.0,29240.6015625,30041.0,28422.9765625,6.0,8.6
conf6,11.4mrs0,53457.0,50110.15625,0.007974926624207701,1.0,2.086865186691284,,,,,,,53457.0,50006.2109375,53457.0,48954.33984375,6.0,11.4
conf6,14.2mrs0,83445.0,73914.59375,0.012263648716404998,1.0,2.06791353225708,,,,,,,83445.0,72834.921875,83445.0,71563.0390625,6.0,14.2
conf6,17.1mrs0,120213.0,86217.515625,0.019422286659904735,1.0,2.3424301147460938,,,,,,,120213.0,85191.453125,120213.0,83693.8984375,6.0,17.1
conf6,19.9mrs0,163597.0,67862.078125,0.02752801604099681,1.0,2.08492112159729,,,,,,,163597.0,66922.953125,163597.0,66236.890625,6.0,19.9
conf6,22.8mrs0,213665.0,57118.69921875,0.032377340707917084,1.0,1.9544615745544434,,,,,,,213665.0,51611.12890625,213665.0,51078.80859375,6.0,22.8
conf6,25.7mrs0,270369.0,69488.2578125,0.03299767586503461,1.0,1.961371898651123,,,,,,,270369.0,56514.45703125,270369.0,55912.5390625,6.0,25.7
conf6,28.5mrs0,333757.0,94004.6875,0.027092048274809693,1.0,2.119629383087158,,,,,,,333757.0,78792.5,333757.0,77825.765625,6.0,28.5
conf6,31.4mrs0,403917.0,109600.0546875,0.025102602562718762,1.0,2.114565134048462,,,,,,,403917.0,91332.4765625,403917.0,90315.171875,6.0,31.4
conf6,34.2mrs0,480741.0,145004.3125,0.020721242498135135,1.0,2.205353021621704,,,,,,,480741.0,124460.96875,480741.0,122527.8671875,6.0,34.2
conf6,37.1mrs0,564153.0,175641.53125,0.018627833648590837,1.0,2.353936195373535,,,,,,,564153.0,144462.171875,564153.0,142321.140625,6.0,37.1
conf6,39.9mrs0,654393.0,108491.5546875,0.04173883095786719,1.0,2.1584317684173584,,,,,,,654393.0,97017.6328125,654393.0,96050.1953125,6.0,39.9
conf6,42.8mrs0,751077.0,154016.9375,0.03077744919232741,1.0,2.3358771800994873,,,,,,,751077.0,140467.40625,751077.0,138591.09375,6.0,42.8
