conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf2,2.9mrs0,61.0,62.17042541503906,0.00011685702066306514,1.0,1.2134414911270142,,,,,,,61.0,56.35230255126953,61.0,31.064958572387695,2.0,2.9
conf2,5.7mrs0,241.0,242.86712646484375,0.00014003954475382024,1.0,1.914789080619812,,,,,,,241.0,228.64584350585938,241.0,161.75289916992188,2.0,5.7
conf2,8.6mrs0,529.0,531.1221923828125,0.00020525588776600928,1.0,1.9876660108566284,,,,,,,529.0,512.712158203125,529.0,412.6566162109375,2.0,8.6
conf2,11.4mrs0,949.0,949.2572631835938,0.00023066458667475812,1.0,1.983477234840393,,,,,,,949.0,930.7884521484375,949.0,794.2178955078125,2.0,11.4
conf2,14.2mrs0,1481.0,1473.5892333984375,0.00032595465085468773,1.0,1.978904128074646,,,,,,,1481.0,1451.326904296875,1481.0,1279.7060546875,2.0,14.2
conf2,17.1mrs0,2129.0,2107.877197265625,0.00046330066960009915,1.0,1.9802461862564087,,,,,,,2129.0,2085.451171875,2129.0,1871.818115234375,2.0,17.1
conf2,19.9mrs0,2885.0,2831.56640625,0.0006446363402840198,1.0,1.9501473903656006,,,,,,,2885.0,2806.975341796875,2885.0,2593.311767578125,2.0,19.9
conf2,22.8mrs0,3777.0,3580.3525390625,0.001343663453095447,1.0,1.908725619316101,,,,,,,3777.0,3563.513427734375,3777.0,3320.637451171875,2.0,22.8
conf2,25.7mrs0,4785.0,4407.26953125,0.002000778471453002,1.0,1.8611249923706055,,,,,,,4785.0,4393.03271484375,4785.0,4144.4375,2.0,25.7
conf2,28.5mrs0,5909.0,5295.3134765625,0.002662322344596283,1.0,1.825725793838501,,,,,,,5909.0,5281.875,5909.0,5018.5791015625,2.0,28.5
conf2,31.4mrs0,7145.0,6279.734375,0.003120024292780194,1.0,1.8022286891937256,,,,,,,7145.0,6267.27099609375,7145.0,5992.0751953125,2.0,31.4
conf2,34.2mrs0,8521.0,7630.611328125,0.0027692362108655815,1.0,1.845007061958313,,,,,,,8521.0,7613.423828125,8521.0,7300.83837890625,2.0,34.2
conf2,37.1mrs0,9997.0,9026.7978515625,0.00272912141851995,1.0,1.865054965019226,,,,,,,9997.0,9006.458984375,9997.0,8648.8046875,2.0,37.1
conf2,39.9mrs0,11561.0,9022.4912109375,0.005916969324662942,1.0,1.7240078449249268,,,,,,,11561.0,9016.1572265625,11561.0,8697.076171875,2.0,39.9
conf2,42.8mrs0,13293.0,7573.2412109375,0.01147951980399457,1.0,1.528291940689087,,,,,,,13293.0,7567.07373046875,13293.0,7322.3642578125,2.0,42.8
