conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf2,2.9mrs0,61.0,62.49644470214844,0.0003095334549234265,1.0,1.173742413520813,,,,,,,61.0,55.78864288330078,61.0,32.49070739746094,2.0,2.9
conf2,5.7mrs0,241.0,242.04432678222656,0.0003787560151004093,1.0,1.904691219329834,,,,,,,241.0,228.80429077148438,241.0,159.983642578125,2.0,5.7
conf2,8.6mrs0,529.0,529.5615234375,0.0005531966699851258,1.0,1.9827289581298828,,,,,,,529.0,512.0258178710938,529.0,409.46270751953125,2.0,8.6
conf2,11.4mrs0,949.0,944.483642578125,0.000754436168114442,1.0,1.9854451417922974,,,,,,,949.0,925.37646484375,949.0,788.14013671875,2.0,11.4
conf2,14.2mrs0,1481.0,1466.6026611328125,0.0010543213300936174,1.0,1.9885787963867188,,,,,,,1481.0,1445.6898193359375,1481.0,1270.6639404296875,2.0,14.2
conf2,17.1mrs0,2129.0,2092.0791015625,0.001381288352255619,1.0,1.969326138496399,,,,,,,2129.0,2070.41259765625,2129.0,1855.0911865234375,2.0,17.1
conf2,19.9mrs0,2885.0,2797.547119140625,0.0019091522662823357,1.0,1.9684066772460938,,,,,,,2885.0,2772.353271484375,2885.0,2549.109375,2.0,19.9
conf2,22.8mrs0,3777.0,3542.983642578125,0.0027523559915788006,1.0,1.9159718751907349,,,,,,,3777.0,3525.33447265625,3777.0,3282.52880859375,2.0,22.8
conf2,25.7mrs0,4785.0,4345.544921875,0.00361719206627956,1.0,1.8541085720062256,,,,,,,4785.0,4333.17138671875,4785.0,4079.25537109375,2.0,25.7
conf2,28.5mrs0,5909.0,5220.703125,0.004460404939249588,1.0,1.8272923231124878,,,,,,,5909.0,5210.1474609375,5909.0,4942.400390625,2.0,28.5
conf2,31.4mrs0,7145.0,6256.5302734375,0.004796515320034889,1.0,1.8252220153808594,,,,,,,7145.0,6245.349609375,7145.0,5959.0205078125,2.0,31.4
conf2,34.2mrs0,8521.0,7326.5146484375,0.005374420805602336,1.0,1.8198195695877075,,,,,,,8521.0,7314.89306640625,8521.0,7010.85791015625,2.0,34.2
conf2,37.1mrs0,9997.0,7311.3037109375,0.009084036132835902,1.0,1.678721308708191,,,,,,,9997.0,7307.40185546875,9997.0,7030.4599609375,2.0,37.1
conf2,39.9mrs0,11561.0,6444.6484375,0.013864494351607123,1.0,1.502458095550537,,,,,,,11561.0,6436.7060546875,11561.0,6216.5654296875,2.0,39.9
conf2,42.8mrs0,13293.0,4656.9150390625,0.01997594390662391,1.0,1.3417352437973022,,,,,,,13293.0,4369.2265625,13293.0,4215.9560546875,2.0,42.8
