conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf2,2.9mrs0,61.0,59.09271240234375,0.0010400179068911504,1.0,1.1530296802520752,,,,,,,61.0,55.006736755371094,61.0,31.863964080810547,2.0,2.9
conf2,5.7mrs0,241.0,228.92897033691406,0.00262077499205106,1.0,1.8559318780899048,,,,,,,241.0,220.3251953125,241.0,155.23068237304688,2.0,5.7
conf2,8.6mrs0,529.0,495.5083312988281,0.004499644316494939,1.0,1.9001113176345825,,,,,,,529.0,485.46868896484375,529.0,391.7431335449219,2.0,8.6
conf2,11.4mrs0,949.0,880.7064208984375,0.0061346397704887335,1.0,1.8881011009216309,,,,,,,949.0,871.441650390625,949.0,747.77392578125,2.0,11.4
conf2,14.2mrs0,1481.0,1356.9873046875,0.007636739548925835,1.0,1.8982723951339722,,,,,,,1481.0,1348.6522216796875,1481.0,1194.78369140625,2.0,14.2
conf2,17.1mrs0,2129.0,1918.43115234375,0.009699116037789914,1.0,1.8554725646972656,,,,,,,2129.0,1911.44677734375,2129.0,1727.787109375,2.0,17.1
conf2,19.9mrs0,2885.0,2549.913818359375,0.01180120585694851,1.0,1.8610554933547974,,,,,,,2885.0,2543.0126953125,2885.0,2357.47802734375,2.0,19.9
conf2,22.8mrs0,3777.0,3259.36669921875,0.014136211324018384,1.0,1.8185168504714966,,,,,,,3777.0,3255.16162109375,3777.0,3057.85009765625,2.0,22.8
conf2,25.7mrs0,4785.0,3999.029296875,0.017245243910322578,1.0,1.7934327125549316,,,,,,,4785.0,3997.537841796875,4785.0,3802.59326171875,2.0,25.7
conf2,28.5mrs0,5909.0,4755.17529296875,0.020294179388070592,1.0,1.7448630332946777,,,,,,,5909.0,4753.28466796875,5909.0,4564.66748046875,2.0,28.5
conf2,31.4mrs0,7145.0,5468.05859375,0.024220940809577377,1.0,1.6781129837036133,,,,,,,7145.0,5466.00439453125,7145.0,5290.4814453125,2.0,31.4
conf2,34.2mrs0,8521.0,5990.3583984375,0.029735785308286453,1.0,1.5505183935165405,,,,,,,8521.0,5983.6416015625,8521.0,5836.22802734375,2.0,34.2
conf2,37.1mrs0,9997.0,6025.2900390625,0.038955474881362064,1.0,1.409166932106018,,,,,,,9997.0,5993.7421875,9997.0,5911.615234375,2.0,37.1
conf2,39.9mrs0,11561.0,5799.2265625,0.049376753145646955,1.0,1.3177735805511475,,,,,,,11561.0,5735.0849609375,11561.0,5723.462890625,2.0,39.9
conf2,42.8mrs0,13293.0,4979.24951171875,0.0632608090204807,1.0,1.1852023601531982,,,,,,,13293.0,4872.0634765625,13293.0,4940.0498046875,2.0,42.8
