conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf0,4.8mrs0,5.0,4.793059349060059,0.0012889044435576988,1.0,0.18292613327503204,,,,,,,5.0,4.5228166580200195,5.0,2.693624258041382,0.0,4.8
conf0,9.6mrs0,21.0,19.087575912475586,0.009084577398954687,1.0,0.6673619151115417,,,,,,,21.0,18.18315315246582,21.0,10.699654579162598,0.0,9.6
conf0,14.3mrs0,49.0,42.52582550048828,0.024633761164500917,1.0,1.2002496719360352,,,,,,,49.0,41.864105224609375,49.0,25.321439743041992,0.0,14.3
conf0,19.1mrs0,89.0,75.22903442382812,0.04056449335880167,1.0,1.5691733360290527,,,,,,,89.0,75.48184204101562,89.0,49.800506591796875,0.0,19.1
conf0,23.9mrs0,137.0,111.5235595703125,0.05767420809916691,1.0,1.6657320261001587,,,,,,,137.0,113.26785278320312,137.0,77.14532470703125,0.0,23.9
conf0,28.7mrs0,197.0,153.41171264648438,0.07237257123409521,1.0,1.6524724960327148,,,,,,,197.0,156.42276000976562,197.0,113.16134643554688,0.0,28.7
conf0,33.5mrs0,277.0,195.5738525390625,0.10181149416872243,1.0,1.6264632940292358,,,,,,,277.0,204.80841064453125,277.0,160.2787628173828,0.0,33.5
conf0,38.3mrs0,357.0,232.8634490966797,0.1209764239777347,1.0,1.5573740005493164,,,,,,,357.0,246.80764770507812,357.0,204.20352172851562,0.0,38.3
conf0,43.0mrs0,457.0,277.1873779296875,0.13431174094746945,1.0,1.4584803581237793,,,,,,,457.0,293.27520751953125,457.0,250.38511657714844,0.0,43.0
conf0,47.8mrs0,561.0,301.83349609375,0.15935725098090367,1.0,1.392728567123413,,,,,,,561.0,322.1745300292969,561.0,287.40240478515625,0.0,47.8
conf0,52.6mrs0,673.0,292.76422119140625,0.17934398845194224,1.0,1.2858349084854126,,,,,,,673.0,320.4158630371094,673.0,305.0814208984375,0.0,52.6
conf0,57.4mrs0,805.0,222.6360626220703,0.2147499616350292,1.0,0.9990831613540649,,,,,,,805.0,268.1289978027344,805.0,276.2883605957031,0.0,57.4
conf0,62.2mrs0,949.0,24.97706413269043,0.2782908924413524,1.0,1.019932508468628,,,,,,,949.0,173.59445190429688,949.0,214.8414306640625,0.0,62.2
conf0,67.0mrs0,1101.0,34.16230010986328,0.295598859705532,1.0,1.175455093383789,,,,,,,1101.0,100.29908752441406,1101.0,167.65208435058594,0.0,67.0
conf0,71.7mrs0,1265.0,40.32495880126953,0.2639670467987581,1.0,1.24029541015625,,,,,,,1265.0,70.35227966308594,1265.0,152.37994384765625,0.0,71.7
