conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf3,2.9mrs0,149.0,148.92330932617188,0.0015163207862786895,1.0,1.6889610290527344,,,,,,,149.0,138.64117431640625,149.0,87.02839660644531,3.0,2.9
conf3,5.7mrs0,621.0,607.3294677734375,0.0034594071243346826,1.0,1.9667474031448364,,,,,,,621.0,593.5029907226562,621.0,476.97845458984375,3.0,5.7
conf3,8.6mrs0,1389.0,1335.5843505859375,0.005558048443157393,1.0,1.9319958686828613,,,,,,,1389.0,1320.618408203125,1389.0,1153.738037109375,3.0,8.6
conf3,11.4mrs0,2477.0,2350.582763671875,0.007950662161183675,1.0,1.9158328771591187,,,,,,,2477.0,2333.438720703125,2477.0,2118.48974609375,3.0,11.4
conf3,14.2mrs0,3877.0,3640.042724609375,0.010858427978935475,1.0,1.9224745035171509,,,,,,,3877.0,3622.6494140625,3877.0,3375.087158203125,3.0,14.2
conf3,17.1mrs0,5581.0,5186.02197265625,0.01413562863447214,1.0,1.9208441972732544,,,,,,,5581.0,5169.41259765625,5581.0,4872.2548828125,3.0,17.1
conf3,19.9mrs0,7597.0,6960.7158203125,0.018096973094782757,1.0,1.9024637937545776,,,,,,,7597.0,6946.7685546875,7597.0,6611.0146484375,3.0,19.9
conf3,22.8mrs0,9925.0,8960.0859375,0.021032931697262527,1.0,1.9131089448928833,,,,,,,9925.0,8950.3896484375,9925.0,8591.4794921875,3.0,22.8
conf3,25.7mrs0,12565.0,11106.09765625,0.024725809543436426,1.0,1.8874996900558472,,,,,,,12565.0,11103.5546875,12565.0,10731.169921875,3.0,25.7
conf3,28.5mrs0,15525.0,13368.796875,0.028096765223119876,1.0,1.8673052787780762,,,,,,,15525.0,13370.2705078125,15525.0,13000.5576171875,3.0,28.5
conf3,31.4mrs0,18773.0,15673.8876953125,0.031459563249155914,1.0,1.8515067100524902,,,,,,,18773.0,15678.517578125,18773.0,15307.544921875,3.0,31.4
conf3,34.2mrs0,22341.0,17855.921875,0.03592009867220199,1.0,1.807971715927124,,,,,,,22341.0,17861.8359375,22341.0,17511.12109375,3.0,34.2
conf3,37.1mrs0,26221.0,19576.78515625,0.04229376404615207,1.0,1.7540247440338135,,,,,,,26221.0,19575.5078125,26221.0,19274.4375,3.0,37.1
conf3,39.9mrs0,30381.0,20575.35546875,0.050152475863845226,1.0,1.7134941816329956,,,,,,,30381.0,20551.2578125,30381.0,20332.1015625,3.0,39.9
conf3,42.8mrs0,34885.0,20633.080078125,0.06358159204271606,1.0,1.5576311349868774,,,,,,,34885.0,20576.173828125,34885.0,20453.419921875,3.0,42.8
