conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf3,2.9mrs0,149.0,149.77041625976562,0.0004075140138661618,1.0,1.6884393692016602,,,,,,,149.0,139.93008422851562,149.0,84.42940521240234,3.0,2.9
conf3,5.7mrs0,621.0,618.7718505859375,0.0007709373630399816,1.0,1.9799091815948486,,,,,,,621.0,601.54541015625,621.0,487.294677734375,3.0,5.7
conf3,8.6mrs0,1389.0,1373.719970703125,0.001247258451475841,1.0,1.9693734645843506,,,,,,,1389.0,1352.2918701171875,1389.0,1180.23828125,3.0,8.6
conf3,11.4mrs0,2477.0,2429.8779296875,0.001912579364514034,1.0,1.9648829698562622,,,,,,,2477.0,2407.435546875,2477.0,2188.294921875,3.0,11.4
conf3,14.2mrs0,3877.0,3767.50439453125,0.0027871228468419797,1.0,1.9444235563278198,,,,,,,3877.0,3744.479736328125,3877.0,3487.37890625,3.0,14.2
conf3,17.1mrs0,5581.0,5365.2705078125,0.0038059600059869355,1.0,1.9281806945800781,,,,,,,5581.0,5344.59228515625,5581.0,5035.83251953125,3.0,17.1
conf3,19.9mrs0,7597.0,7212.89892578125,0.004906030922743784,1.0,1.9071944952011108,,,,,,,7597.0,7195.1142578125,7597.0,6844.32275390625,3.0,19.9
conf3,22.8mrs0,9925.0,9298.17578125,0.006165799853403615,1.0,1.8960473537445068,,,,,,,9925.0,9282.064453125,9925.0,8899.53125,3.0,22.8
conf3,25.7mrs0,12565.0,11603.1181640625,0.007656938302544852,1.0,1.8743431568145752,,,,,,,12565.0,11589.728515625,12565.0,11177.5859375,3.0,25.7
conf3,28.5mrs0,15525.0,14115.376953125,0.00915462303400538,1.0,1.8508491516113281,,,,,,,15525.0,14105.451171875,15525.0,13675.203125,3.0,28.5
conf3,31.4mrs0,18773.0,16765.919921875,0.010846480772066108,1.0,1.8252105712890625,,,,,,,18773.0,16758.5546875,18773.0,16306.6865234375,3.0,31.4
conf3,34.2mrs0,22341.0,19581.046875,0.012608896414897092,1.0,1.8075132369995117,,,,,,,22341.0,19575.2734375,22341.0,19111.1484375,3.0,34.2
conf3,37.1mrs0,26221.0,22469.58984375,0.014749855216820517,1.0,1.7934824228286743,,,,,,,26221.0,22464.703125,26221.0,21983.140625,3.0,37.1
conf3,39.9mrs0,30381.0,25286.611328125,0.017518388610200226,1.0,1.7564588785171509,,,,,,,30381.0,25282.48046875,30381.0,24803.40625,3.0,39.9
conf3,42.8mrs0,34885.0,27795.3125,0.022026806753826015,1.0,1.7111668586730957,,,,,,,34885.0,27790.068359375,34885.0,27322.33984375,3.0,42.8
