conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf7,0.7mrs0,365.0,396.3371887207031,0.00037188240140539176,1.0,1.9674265384674072,,,,,,,365.0,362.2608642578125,365.0,248.61679077148438,7.0,0.7
conf7,1.3mrs0,1465.0,1540.0244140625,0.0007056390253735976,1.0,2.0667967796325684,,,,,,,1465.0,1493.3609619140625,1465.0,1275.05224609375,7.0,1.3
conf7,2.0mrs0,3297.0,3402.97998046875,0.0010789435879723132,1.0,2.049938678741455,,,,,,,3297.0,3355.1552734375,3297.0,3039.1865234375,7.0,2.0
conf7,2.6mrs0,5845.0,5940.1318359375,0.0015075038097442377,1.0,2.028609275817871,,,,,,,5845.0,5894.943359375,5845.0,5499.3515625,7.0,2.6
conf7,3.3mrs0,9133.0,9118.66796875,0.001986515694988728,1.0,2.0094411373138428,,,,,,,9133.0,9077.7373046875,9133.0,8601.775390625,7.0,3.3
conf7,3.9mrs0,13157.0,12902.1884765625,0.002553819889883967,1.0,1.9859232902526855,,,,,,,13157.0,12866.2744140625,13157.0,12323.884765625,7.0,3.9
conf7,4.6mrs0,17905.0,17216.669921875,0.0031740908406889348,1.0,1.9678905010223389,,,,,,,17905.0,17191.2109375,17905.0,16590.35546875,7.0,4.6
conf7,5.2mrs0,23365.0,21902.705078125,0.0038937476402131532,1.0,1.9486029148101807,,,,,,,23365.0,21887.48828125,23365.0,21240.13671875,7.0,5.2
conf7,5.9mrs0,29581.0,26846.732421875,0.004815512103867163,1.0,1.909315824508667,,,,,,,29581.0,26836.703125,29581.0,26186.0859375,7.0,5.9
conf7,6.5mrs0,36533.0,31950.1640625,0.005916380421602579,1.0,1.8688247203826904,,,,,,,36533.0,31943.4375,36533.0,31286.427734375,7.0,6.5
conf7,7.2mrs0,44221.0,37045.30859375,0.007111494631100156,1.0,1.838181495666504,,,,,,,44221.0,37034.328125,44221.0,36390.21875,7.0,7.2
conf7,7.8mrs0,52633.0,41491.375,0.008429331267565949,1.0,1.7793315649032593,,,,,,,52633.0,41467.296875,52633.0,40878.1015625,7.0,7.8
conf7,8.5mrs0,61773.0,45245.4921875,0.009934899567662208,1.0,1.7420697212219238,,,,,,,61773.0,45197.11328125,61773.0,44685.03515625,7.0,8.5
conf7,9.1mrs0,71593.0,47717.80859375,0.011653963522486942,1.0,1.6768126487731934,,,,,,,71593.0,47613.8671875,71593.0,47203.88671875,7.0,9.1
conf7,9.8mrs0,82189.0,47464.5078125,0.013479489828221681,1.0,1.588580846786499,,,,,,,82189.0,47258.08203125,82189.0,47073.671875,7.0,9.8
