conf,wide,sum_sim,sum_obs,rms_obs,max_sim,max_obs,sum_fit_sim,sum_fit_obs,errl_fit_sim,errh_fit_sim,errl_fit_obs,errh_fit_obs,sum_mask10_sim,sum_mask10_obs,sum_mask50_sim,sum_mask50_obs,conf_,wide_
conf3,2.9mrs0,149.0,150.85745239257812,0.00020145927961656384,1.0,1.6819870471954346,,,,,,,149.0,139.14625549316406,149.0,86.84455108642578,3.0,2.9
conf3,5.7mrs0,621.0,626.01025390625,0.00041864664629432736,1.0,1.985289454460144,,,,,,,621.0,606.073486328125,621.0,484.321044921875,3.0,5.7
conf3,8.6mrs0,1389.0,1394.377685546875,0.0006116893111177621,1.0,1.9800385236740112,,,,,,,1389.0,1368.6739501953125,1389.0,1188.473388671875,3.0,8.6
conf3,11.4mrs0,2477.0,2476.18310546875,0.0009461796043954155,1.0,1.9847581386566162,,,,,,,2477.0,2444.396484375,2477.0,2208.048828125,3.0,11.4
conf3,14.2mrs0,3877.0,3847.342041015625,0.001369518230538635,1.0,1.9757369756698608,,,,,,,3877.0,3812.44384765625,3877.0,3538.25048828125,3.0,14.2
conf3,17.1mrs0,5581.0,5496.1748046875,0.0018619533774509155,1.0,1.9793227910995483,,,,,,,5581.0,5458.8388671875,5581.0,5125.95947265625,3.0,17.1
conf3,19.9mrs0,7597.0,7370.537109375,0.0026604191107021985,1.0,1.962250828742981,,,,,,,7597.0,7335.43115234375,7597.0,6953.71337890625,3.0,19.9
conf3,22.8mrs0,9925.0,9428.9716796875,0.003604371860676514,1.0,1.9327478408813477,,,,,,,9925.0,9400.2060546875,9925.0,8979.560546875,3.0,22.8
conf3,25.7mrs0,12565.0,11688.5419921875,0.004381009346231149,1.0,1.9012694358825684,,,,,,,12565.0,11663.9072265625,12565.0,11202.126953125,3.0,25.7
conf3,28.5mrs0,15525.0,14149.8779296875,0.005200114474811033,1.0,1.8913545608520508,,,,,,,15525.0,14128.31640625,15525.0,13633.98828125,3.0,28.5
conf3,31.4mrs0,18773.0,17084.333984375,0.005490490975316014,1.0,1.9091359376907349,,,,,,,18773.0,17059.85546875,18773.0,16510.7265625,3.0,31.4
conf3,34.2mrs0,22341.0,19754.86328125,0.006775486428102585,1.0,1.9131911993026733,,,,,,,22341.0,19734.203125,22341.0,19163.158203125,3.0,34.2
conf3,37.1mrs0,26221.0,20423.71875,0.010585421357149353,1.0,1.81352961063385,,,,,,,26221.0,20414.671875,26221.0,19877.9296875,3.0,37.1
conf3,39.9mrs0,30381.0,17583.08203125,0.016751776284480904,1.0,1.6517292261123657,,,,,,,30381.0,17572.150390625,30381.0,17154.099609375,3.0,39.9
conf3,42.8mrs0,34885.0,13246.0048828125,0.023446963398456006,1.0,1.5458800792694092,,,,,,,34885.0,12434.453125,34885.0,12120.423828125,3.0,42.8
